timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,rssi_434,rssi_446,rssi_815,rssi_868,rssi_915
46.80,,,,,19.0,-81.0,-84.5,-82.5,-91.5,-89.5,-91.5,-91.5
47.50,,,,,23.1,-81.0,-78.5,-83.5,-78.5,-89.0,-91.5,-91.5
48.20,,,,,21.7,-75.5,-84.5,-84.0,-91.5,-82.5,-91.5,-91.5
48.90,,,,,19.4,-79.5,-91.5,-84.0,-91.5,-82.0,-91.5,-91.5
49.60,,,,,19.8,-81.0,-84.5,-83.5,-84.5,-90.5,-91.5,-91.5
50.30,,,,,18.1,-81.5,-84.5,-84.0,-91.5,-91.5,-91.5,-91.5
51.00,,,,,25.0,-73.5,-78.5,-83.5,-84.5,-82.0,-91.5,-91.5
51.70,,,,,16.2,-79.5,-91.5,-91.5,-91.5,-89.0,-91.5,-91.5
52.40,,,,,21.3,-73.5,-84.5,-83.5,-91.5,-89.0,-91.5,-91.5
53.10,,,,,20.2,-80.5,-78.5,-83.5,-91.5,-91.5,-91.5,-91.5
53.80,,,,,20.5,-79.5,-78.5,-84.0,-91.5,-91.0,-91.5,-91.5
54.50,,,,,20.7,-80.5,-84.5,-81.0,-91.5,-83.5,-91.5,-91.5
55.20,,,,,17.3,-84.5,-84.5,-84.0,-91.5,-91.5,-91.5,-91.5
55.90,,,,,19.7,-76.5,-84.5,-84.0,-91.5,-91.5,-91.5,-91.5
56.60,,,,,21.3,-81.0,-78.5,-84.0,-84.0,-91.5,-91.5,-91.5
57.30,,,,,22.6,-78.5,-78.5,-81.0,-84.0,-91.5,-91.5,-91.5
58.00,,,,,18.8,-81.5,-91.5,-82.0,-84.0,-91.5,-91.5,-91.5
58.70,,,,,20.4,-73.5,-91.5,-81.0,-91.5,-91.5,-91.5,-91.5
59.40,,,,,18.3,-81.5,-84.5,-83.5,-91.5,-91.5,-91.5,-91.5
60.10,,,,,22.5,-77.5,-78.5,-83.5,-83.5,-91.5,-91.5,-91.5
60.80,,,,,22.3,-74.5,-84.5,-82.0,-83.5,-91.5,-91.5,-91.5
61.50,,,,,21.5,-80.0,-78.5,-84.5,-83.5,-91.5,-91.5,-91.5
62.20,,,,,21.2,-77.5,-81.5,-80.0,-91.5,-91.5,-91.5,-91.5
62.90,,,,,21.8,-77.5,-77.5,-82.0,-91.5,-91.5,-91.5,-91.5
63.60,,,,,21.1,-77.5,-78.5,-83.5,-91.5,-91.5,-91.5,-91.5
64.30,,,,,17.8,-81.0,-91.5,-81.0,-91.5,-91.5,-91.5,-91.5
65.00,,,,,16.9,-81.5,-91.5,-83.5,-91.5,-91.5,-91.5,-91.5
65.70,,,,,19.4,-78.5,-91.5,-78.5,-91.5,-91.5,-91.5,-91.5
66.40,,,,,20.7,-81.0,-84.5,-81.5,-82.5,-91.5,-91.5,-91.5
67.10,,,,,21.3,-76.5,-78.5,-84.0,-91.5,-91.5,-91.5,-91.5
67.80,,,,,19.6,-77.5,-91.5,-83.5,-84.0,-91.5,-91.5,-91.5
68.50,,,,,22.0,-80.0,-78.5,-82.0,-84.0,-91.5,-91.5,-91.5
69.20,,,,,23.3,-76.5,-78.5,-81.0,-83.5,-91.5,-91.5,-91.5
