# Calibrated: YES (CRC: 0xF1BE66C2)
# Band Floors (dBm): 300:-82.5, 315:-91.5, 434:-91.5, 446:-91.5, 815:-91.5, 868:-91.5, 915:-91.5
timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,r0.00,,,,,13.1,-74.0,-79.0,-81.5,-81.5,-91.5,-91.5,-92.0
9.80,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
9.90,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.00,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.10,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.20,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.30,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.40,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.50,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.60,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.70,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.80,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
10.90,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.00,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.10,,,,,13.8,-78.0,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.20,,,,,14.3,-75.5,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.30,,,,,14.3,-75.5,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.40,,,,,14.3,-75.5,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.50,,,,,14.3,-75.5,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.60,,,,,14.3,-75.5,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.70,,,,,14.3,-75.5,-78.0,-81.0,-78.0,-91.5,-91.5,-91.5
11.80,,,,,14.1,-75.5,-78.5,-81.0,-78.0,-91.5,-91.5,-91.5
11.90,,,,,14.1,-75.5,-78.5,-81.0,-78.0,-91.5,-91.5,-91.5
12.00,,,,,14.1,-75.5,-78.5,-81.0,-78.0,-91.5,-91.5,-91.5
12.10,,,,,14.1,-75.5,-78.5,-81.0,-78.0,-91.5,-91.5,-91.5
12.20,,,,,14.1,-75.5,-78.5,-81.0,-78.0,-91.5,-91.5,-91.5
12.30,,,,,14.1,-75.5,-78.5,-81.0,-78.0,-91.5,-91.5,-91.5
12.40,,,,,14.1,-75.5,-78.5,-81.0,-78.0,-91.5,-91.5,-91.5
12.50,,,,,14.7,-75.5,-78.5,-79.0,-78.0,-91.5,-91.5,-91.5
12.60,,,,,14.7,-75.5,-78.5,-79.0,-78.0,-91.5,-91.5,-91.5
12.70,,,,,14.7,-75.5,-78.5,-79.0,-78.0,-91.5,-91.5,-91.5
12.80,,,,,14.7,-75.5,-78.5,-79.0,-78.0,-91.5,-91.5,-91.5
12.90,,,,,14.7,-75.5,-78.5,-79.0,-78.0,-91.5,-91.5,-91.5
13.00,,,,,14.7,-75.5,-78.5,-79.0,-78.0,-91.5,-91.5,-91.5
13.10,,,,,14.7,-75.5,-78.5,-79.0,-78.0,-91.5,-91.5,-91.5
13.20,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
13.30,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
13.40,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
13.50,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
13.60,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
13.70,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
13.80,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
13.90,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.00,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.10,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.20,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.30,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.40,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.50,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.60,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.70,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.80,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
14.90,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.00,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.10,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.20,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.30,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.40,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.50,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.60,,,,,14.2,-75.5,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.70,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.80,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
15.90,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.00,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.10,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.20,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.30,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.40,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.50,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.60,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.70,,,,,14.7,-74.0,-78.5,-79.0,-79.5,-91.5,-91.5,-91.5
16.80,,,,,15.2,-74.0,-78.5,-77.5,-79.5,-91.5,-91.5,-91.5
16.90,,,,,15.2,-74.0,-78.5,-77.5,-79.5,-91.5,-91.5,-91.5
17.00,,,,,15.2,-74.0,-78.5,-77.5,-79.5,-91.5,-91.5,-91.5
17.10,,,,,15.2,-74.0,-78.5,-77.5,-79.5,-91.5,-91.5,-91.5
17.20,,,,,15.2,-74.0,-78.5,-77.5,-79.5,-91.5,-91.5,-91.5
17.30,,,,,15.2,-74.0,-78.5,-77.5,-79.5,-91.5,-91.5,-91.5
17.40,,,,,15.2,-74.0,-78.5,-77.5,-79.5,-91.5,-91.5,-91.5
17.50,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
17.60,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
17.70,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
17.80,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
17.90,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.00,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.10,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.20,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.30,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.40,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.50,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.60,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.70,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.80,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
18.90,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.00,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.10,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.20,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.30,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.40,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.50,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.60,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.70,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.80,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
19.90,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.00,,,,,15.8,-74.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.10,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.20,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.30,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.40,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
