timestamp,tick,gsr_raw
2026-06-30T23:46:27Z,4,6631.7
2026-06-30T23:46:27Z,5,6660.8
2026-06-30T23:46:27Z,6,6679.8
2026-06-30T23:46:28Z,7,6693.0
2026-06-30T23:46:28Z,8,6703.9
2026-06-30T23:46:28Z,9,6717.2
2026-06-30T23:46:28Z,0,6740.8
2026-06-30T23:46:28Z,1,6771.2
2026-06-30T23:46:28Z,2,6803.5
2026-06-30T23:46:28Z,3,6849.0
2026-06-30T23:46:28Z,4,6906.4
2026-06-30T23:46:28Z,5,6969.8
2026-06-30T23:46:28Z,6,7034.9
2026-06-30T23:46:29Z,7,7098.4
2026-06-30T23:46:29Z,8,7156.6
2026-06-30T23:46:29Z,9,7203.2
2026-06-30T23:46:29Z,0,7251.4
2026-06-30T23:46:29Z,1,7300.2
2026-06-30T23:46:29Z,2,7348.1
2026-06-30T23:46:29Z,3,7392.6
2026-06-30T23:46:29Z,4,7428.2
2026-06-30T23:46:29Z,5,7446.2
2026-06-30T23:46:29Z,6,7453.2
2026-06-30T23:46:30Z,7,7453.0
2026-06-30T23:46:30Z,8,7439.0
2026-06-30T23:46:30Z,9,7417.5
2026-06-30T23:46:30Z,0,7391.2
2026-06-30T23:46:30Z,1,7354.0
2026-06-30T23:46:30Z,2,7302.5
2026-06-30T23:46:30Z,3,7247.7
2026-06-30T23:46:30Z,4,7194.7
2026-06-30T23:46:30Z,5,7143.9
2026-06-30T23:46:30Z,6,7097.9
2026-06-30T23:46:31Z,7,7054.0
2026-06-30T23:46:31Z,8,7005.7
2026-06-30T23:46:31Z,9,6960.4
2026-06-30T23:46:31Z,0,6917.2
2026-06-30T23:46:31Z,1,6880.9
2026-06-30T23:46:31Z,2,6849.9
2026-06-30T23:46:31Z,3,6824.6
2026-06-30T23:46:31Z,4,6802.4
2026-06-30T23:46:31Z,5,6783.3
2026-06-30T23:46:31Z,6,6777.2
2026-06-30T23:46:32Z,7,6797.1
2026-06-30T23:46:32Z,8,6848.0
2026-06-30T23:46:32Z,9,6928.2
2026-06-30T23:46:32Z,0,7048.3
2026-06-30T23:46:32Z,1,7193.5
2026-06-30T23:46:32Z,2,7354.9
2026-06-30T23:46:32Z,3,7524.3
2026-06-30T23:46:32Z,4,7696.7
2026-06-30T23:46:32Z,5,7858.8
2026-06-30T23:46:32Z,6,8007.9
2026-06-30T23:46:33Z,7,8141.4
2026-06-30T23:46:33Z,8,8254.4
2026-06-30T23:46:33Z,9,8338.6
2026-06-30T23:46:33Z,0,8415.9
2026-06-30T23:46:33Z,1,8481.8
2026-06-30T23:46:33Z,2,8529.6
2026-06-30T23:46:33Z,3,8556.3
2026-06-30T23:46:33Z,4,8565.0
2026-06-30T23:46:33Z,5,8553.2
2026-06-30T23:46:33Z,6,8528.5
2026-06-30T23:46:34Z,7,8498.5
2026-06-30T23:46:34Z,8,8459.2
2026-06-30T23:46:34Z,9,8415.5
2026-06-30T23:46:34Z,0,8367.9
2026-06-30T23:46:34Z,1,8318.0
2026-06-30T23:46:34Z,2,8265.4
2026-06-30T23:46:34Z,3,8220.0
2026-06-30T23:46:34Z,4,8183.3
2026-06-30T23:46:34Z,5,8156.7
2026-06-30T23:46:34Z,6,8138.8
2026-06-30T23:46:35Z,7,8123.9
2026-06-30T23:46:35Z,8,8105.4
2026-06-30T23:46:35Z,9,8092.5
2026-06-30T23:46:35Z,0,8090.8
2026-06-30T23:46:35Z,1,8097.3
2026-06-30T23:46:35Z,2,8108.9
2026-06-30T23:46:35Z,3,8128.7
2026-06-30T23:46:35Z,4,8146.5
2026-06-30T23:46:35Z,5,8156.1
2026-06-30T23:46:35Z,6,8168.2
2026-06-30T23:46:36Z,7,8184.4
2026-06-30T23:46:36Z,8,8199.9
2026-06-30T23:46:36Z,9,8214.7
2026-06-30T23:46:36Z,0,8230.7
2026-06-30T23:46:36Z,1,8238.1
2026-06-30T23:46:36Z,2,8238.1
2026-06-30T23:46:36Z,3,8242.7
2026-06-30T23:46:36Z,4,8249.8
2026-06-30T23:46:36Z,5,8256.9
2026-06-30T23:46:36Z,6,8264.9
2026-06-30T23:46:37Z,7,8271.7
2026-06-30T23:46:37Z,8,8271.1
2026-06-30T23:46:37Z,9,8265.6
2026-06-30T23:46:37Z,0,8261.6
2026-06-30T23:46:37Z,1,8255.9
2026-06-30T23:46:37Z,2,8246.9
2026-06-30T23:46:37Z,3,8237.3
2026-06-30T23:46:37Z,4,8227.0
2026-06-30T23:46:37Z,5,8210.2
2026-06-30T23:46:37Z,6,8187.5
2026-06-30T23:46:38Z,7,8165.4
2026-06-30T23:46:38Z,8,8141.9
2026-06-30T23:46:38Z,9,8119.2
2026-06-30T23:46:38Z,0,8097.3
2026-06-30T23:46:38Z,1,8076.2
2026-06-30T23:46:38Z,2,8054.7
2026-06-30T23:46:38Z,3,8029.8
2026-06-30T23:46:38Z,4,8005.5
2026-06-30T23:46:38Z,5,7987.8
2026-06-30T23:46:38Z,6,7973.8
2026-06-30T23:46:39Z,7,7965.1
2026-06-30T23:46:39Z,8,7963.3
2026-06-30T23:46:39Z,9,7968.9
2026-06-30T23:46:39Z,0,7979.2
2026-06-30T23:46:39Z,1,7993.3
2026-06-30T23:46:39Z,2,8015.0
2026-06-30T23:46:39Z,3,8041.7
2026-06-30T23:46:39Z,4,8066.9
2026-06-30T23:46:39Z,5,8090.0
2026-06-30T23:46:39Z,6,8106.9
2026-06-30T23:46:40Z,7,8115.2
2026-06-30T23:46:40Z,8,8112.2
2026-06-30T23:46:40Z,9,8103.4
2026-06-30T23:46:40Z,0,8094.8
2026-06-30T23:46:40Z,1,8083.7
2026-06-30T23:46:40Z,2,8068.7
2026-06-30T23:46:40Z,3,8050.3
2026-06-30T23:46:40Z,4,8029.6
2026-06-30T23:46:40Z,5,8005.0
2026-06-30T23:46:40Z,6,7979.3
2026-06-30T23:46:41Z,7,7962.1
2026-06-30T23:46:41Z,8,7961.1
2026-06-30T23:46:41Z,9,7979.7
2026-06-30T23:46:41Z,0,8022.5
2026-06-30T23:46:41Z,1,8088.2
2026-06-30T23:46:41Z,2,8174.6
2026-06-30T23:46:41Z,3,8273.8
2026-06-30T23:46:41Z,4,8374.3
2026-06-30T23:46:41Z,5,8477.2
2026-06-30T23:46:41Z,6,8574.6
2026-06-30T23:46:42Z,7,8665.6
2026-06-30T23:46:42Z,8,8751.8
2026-06-30T23:46:42Z,9,8821.6
2026-06-30T23:46:42Z,0,8886.3
2026-06-30T23:46:42Z,1,8952.8
2026-06-30T23:46:42Z,2,9031.1
2026-06-30T23:46:42Z,3,9114.7
2026-06-30T23:46:42Z,4,9199.7
2026-06-30T23:46:42Z,5,9281.7
2026-06-30T23:46:42Z,6,9352.6
2026-06-30T23:46:43Z,7,9407.3
2026-06-30T23:46:43Z,8,9456.9
2026-06-30T23:46:43Z,9,9497.0
2026-06-30T23:46:43Z,0,9527.1
2026-06-30T23:46:43Z,1,9546.8
2026-06-30T23:46:43Z,2,9554.8
2026-06-30T23:46:43Z,3,9542.8
2026-06-30T23:46:43Z,4,9514.1
2026-06-30T23:46:43Z,5,9481.7
2026-06-30T23:46:43Z,6,9442.4
2026-06-30T23:46:44Z,7,9395.8
2026-06-30T23:46:44Z,8,9343.4
2026-06-30T23:46:44Z,9,9287.5
2026-06-30T23:46:44Z,0,9219.4
2026-06-30T23:46:44Z,1,9149.1
2026-06-30T23:46:44Z,2,9085.4
2026-06-30T23:46:44Z,3,9027.1
2026-06-30T23:46:44Z,4,8974.2
2026-06-30T23:46:44Z,5,8923.5
2026-06-30T23:46:44Z,6,8872.9
2026-06-30T23:46:45Z,7,8818.7
2026-06-30T23:46:45Z,8,8762.4
2026-06-30T23:46:45Z,9,8714.0
2026-06-30T23:46:45Z,0,8665.8
2026-06-30T23:46:45Z,1,8621.2
2026-06-30T23:46:45Z,2,8584.6
2026-06-30T23:46:45Z,3,8557.3
2026-06-30T23:46:45Z,4,8537.9
2026-06-30T23:46:45Z,5,8535.2
2026-06-30T23:46:45Z,6,8565.3
2026-06-30T23:46:46Z,7,8634.7
2026-06-30T23:46:46Z,8,8752.2
2026-06-30T23:46:46Z,9,8893.1
2026-06-30T23:46:46Z,0,9051.2
2026-06-30T23:46:46Z,1,9211.3
2026-06-30T23:46:46Z,2,9375.9
2026-06-30T23:46:46Z,3,9527.8
2026-06-30T23:46:46Z,4,9662.5
2026-06-30T23:46:46Z,5,9775.5
2026-06-30T23:46:46Z,6,9863.4
2026-06-30T23:46:47Z,7,9922.8
2026-06-30T23:46:47Z,8,9956.5
2026-06-30T23:46:47Z,9,9973.6
2026-06-30T23:46:47Z,0,9978.3
2026-06-30T23:46:47Z,1,9967.6
2026-06-30T23:46:47Z,2,9945.3
2026-06-30T23:46:47Z,3,9910.4
2026-06-30T23:46:47Z,4,9862.5
2026-06-30T23:46:47Z,5,9801.8
2026-06-30T23:46:47Z,6,9743.6
2026-06-30T23:46:48Z,7,9689.4
2026-06-30T23:46:48Z,8,9636.4
2026-06-30T23:46:48Z,9,9596.2
2026-06-30T23:46:48Z,0,9562.7
2026-06-30T23:46:48Z,1,9530.7
2026-06-30T23:46:48Z,2,9496.5
2026-06-30T23:46:48Z,3,9469.0
2026-06-30T23:46:48Z,4,9452.6
2026-06-30T23:46:48Z,5,9439.9
2026-06-30T23:46:48Z,6,9424.4
2026-06-30T23:46:49Z,7,9401.7
2026-06-30T23:46:49Z,8,9374.0
2026-06-30T23:46:49Z,9,9343.5
2026-06-30T23:46:49Z,0,9313.8
2026-06-30T23:46:49Z,1,9302.5
2026-06-30T23:46:49Z,2,9316.0
2026-06-30T23:46:49Z,3,9369.6
2026-06-30T23:46:49Z,4,9479.8
2026-06-30T23:46:49Z,5,9647.4
2026-06-30T23:46:49Z,6,9850.7
2026-06-30T23:46:50Z,7,10068.9
2026-06-30T23:46:50Z,8,10308.2
2026-06-30T23:46:50Z,9,10528.6
2026-06-30T23:46:50Z,0,10739.7
2026-06-30T23:46:50Z,1,10924.0
2026-06-30T23:46:50Z,2,11077.7
2026-06-30T23:46:50Z,3,11187.2
2026-06-30T23:46:50Z,4,11260.1
2026-06-30T23:46:50Z,5,11299.9
2026-06-30T23:46:50Z,6,11329.6
2026-06-30T23:46:51Z,7,11346.5
2026-06-30T23:46:51Z,8,11340.1
2026-06-30T23:46:51Z,9,11314.2
2026-06-30T23:46:51Z,0,11269.3
2026-06-30T23:46:51Z,1,11208.0
2026-06-30T23:46:51Z,2,11125.7
2026-06-30T23:46:51Z,3,11030.9
2026-06-30T23:46:51Z,4,10939.2
2026-06-30T23:46:51Z,5,10850.2
2026-06-30T23:46:51Z,6,10757.3
2026-06-30T23:46:52Z,7,10665.0
2026-06-30T23:46:52Z,8,10575.8
2026-06-30T23:46:52Z,9,10496.5
2026-06-30T23:46:52Z,0,10409.2
2026-06-30T23:46:52Z,1,10322.0
2026-06-30T23:46:52Z,2,10244.6
2026-06-30T23:46:52Z,3,10175.2
2026-06-30T23:46:52Z,4,10114.7
2026-06-30T23:46:52Z,5,10062.2
2026-06-30T23:46:52Z,6,10013.6
2026-06-30T23:46:53Z,7,9964.8
2026-06-30T23:46:53Z,8,9910.1
2026-06-30T23:46:53Z,9,9861.0
2026-06-30T23:46:53Z,0,9818.5
2026-06-30T23:46:53Z,1,9782.1
2026-06-30T23:46:53Z,2,9750.1
2026-06-30T23:46:53Z,3,9723.0
2026-06-30T23:46:53Z,4,9697.7
2026-06-30T23:46:53Z,5,9668.7
2026-06-30T23:46:53Z,6,9640.4
2026-06-30T23:46:54Z,7,9622.4
2026-06-30T23:46:54Z,8,9611.5
2026-06-30T23:46:54Z,9,9608.1
2026-06-30T23:46:54Z,0,9620.6
2026-06-30T23:46:54Z,1,9648.3
2026-06-30T23:46:54Z,2,9684.6
2026-06-30T23:46:54Z,3,9719.2
2026-06-30T23:46:54Z,4,9759.5
2026-06-30T23:46:54Z,5,9814.0
2026-06-30T23:46:54Z,6,9872.7
2026-06-30T23:46:55Z,7,9938.0
2026-06-30T23:46:55Z,8,10020.6
2026-06-30T23:46:55Z,9,10108.1
2026-06-30T23:46:55Z,0,10200.3
2026-06-30T23:46:55Z,1,10292.1
2026-06-30T23:46:55Z,2,10390.1
2026-06-30T23:46:55Z,3,10481.5
2026-06-30T23:46:55Z,4,10550.8
2026-06-30T23:46:55Z,5,10606.1
2026-06-30T23:46:55Z,6,10644.9
2026-06-30T23:46:56Z,7,10658.3
2026-06-30T23:46:56Z,8,10648.8
2026-06-30T23:46:56Z,9,10643.5
2026-06-30T23:46:56Z,0,10646.6
2026-06-30T23:46:56Z,1,10647.0
2026-06-30T23:46:56Z,2,10643.5
2026-06-30T23:46:56Z,3,10637.9
2026-06-30T23:46:56Z,4,10626.9
2026-06-30T23:46:56Z,5,10609.8
2026-06-30T23:46:56Z,6,10595.4
2026-06-30T23:46:57Z,7,10583.5
2026-06-30T23:46:57Z,8,10569.1
2026-06-30T23:46:57Z,9,10557.8
2026-06-30T23:46:57Z,0,10544.2
2026-06-30T23:46:57Z,1,10521.9
2026-06-30T23:46:57Z,2,10498.6
2026-06-30T23:46:57Z,3,10499.8
2026-06-30T23:46:57Z,4,10526.6
2026-06-30T23:46:57Z,5,10584.2
2026-06-30T23:46:57Z,6,10687.0
2026-06-30T23:46:58Z,7,10816.5
2026-06-30T23:46:58Z,8,10947.6
2026-06-30T23:46:58Z,9,11058.8
2026-06-30T23:46:58Z,0,11171.4
2026-06-30T23:46:58Z,1,11267.5
2026-06-30T23:46:58Z,2,11338.9
2026-06-30T23:46:58Z,3,11385.0
2026-06-30T23:46:58Z,4,11401.3
2026-06-30T23:46:58Z,5,11383.6
2026-06-30T23:46:58Z,6,11347.0
2026-06-30T23:46:59Z,7,11305.3
2026-06-30T23:46:59Z,8,11250.3
2026-06-30T23:46:59Z,9,11188.7
2026-06-30T23:46:59Z,0,11117.3
2026-06-30T23:46:59Z,1,11036.8
2026-06-30T23:46:59Z,2,10937.7
2026-06-30T23:46:59Z,3,10834.6
2026-06-30T23:46:59Z,4,10749.2
2026-06-30T23:46:59Z,5,10669.3
2026-06-30T23:46:59Z,6,10592.9
2026-06-30T23:47:00Z,7,10521.5
2026-06-30T23:47:00Z,8,10449.0
2026-06-30T23:47:00Z,9,10373.7
2026-06-30T23:47:00Z,0,10296.5
2026-06-30T23:47:00Z,1,10232.2
2026-06-30T23:47:00Z,2,10172.9
2026-06-30T23:47:00Z,3,10118.9
2026-06-30T23:47:00Z,4,10069.0
2026-06-30T23:47:00Z,5,10021.4
2026-06-30T23:47:00Z,6,9966.9
2026-06-30T23:47:01Z,7,9908.7
2026-06-30T23:47:01Z,8,9859.9
2026-06-30T23:47:01Z,9,9823.8
2026-06-30T23:47:01Z,0,9789.8
2026-06-30T23:47:01Z,1,9759.0
2026-06-30T23:47:01Z,2,9728.6
2026-06-30T23:47:01Z,3,9699.5
2026-06-30T23:47:01Z,4,9661.0
2026-06-30T23:47:01Z,5,9622.4
2026-06-30T23:47:01Z,6,9592.7
2026-06-30T23:47:02Z,7,9563.9
2026-06-30T23:47:02Z,8,9537.7
2026-06-30T23:47:02Z,9,9513.9
2026-06-30T23:47:02Z,0,9494.2
2026-06-30T23:47:02Z,1,9471.3
2026-06-30T23:47:02Z,2,9438.3
2026-06-30T23:47:02Z,3,9408.6
2026-06-30T23:47:02Z,4,9390.1
2026-06-30T23:47:02Z,5,9383.7
2026-06-30T23:47:02Z,6,9382.3
2026-06-30T23:47:03Z,7,9387.2
2026-06-30T23:47:03Z,8,9413.0
2026-06-30T23:47:03Z,9,9444.3
2026-06-30T23:47:03Z,0,9497.5
2026-06-30T23:47:03Z,1,9601.3
2026-06-30T23:47:03Z,2,9750.0
2026-06-30T23:47:03Z,3,9939.5
2026-06-30T23:47:03Z,4,10138.1
2026-06-30T23:47:03Z,5,10349.6
2026-06-30T23:47:03Z,6,10539.6
2026-06-30T23:47:04Z,7,10699.8
2026-06-30T23:47:04Z,8,10853.1
2026-06-30T23:47:04Z,9,10986.6
2026-06-30T23:47:04Z,0,11109.1
2026-06-30T23:47:04Z,1,11211.9
2026-06-30T23:47:04Z,2,11295.0
2026-06-30T23:47:04Z,3,11343.4
2026-06-30T23:47:04Z,4,11356.0
2026-06-30T23:47:04Z,5,11353.2
2026-06-30T23:47:04Z,6,11343.5
2026-06-30T23:47:05Z,7,11327.7
2026-06-30T23:47:05Z,8,11301.8
2026-06-30T23:47:05Z,9,11258.1
2026-06-30T23:47:05Z,0,11195.0
2026-06-30T23:47:05Z,1,11117.4
2026-06-30T23:47:05Z,2,11030.4
2026-06-30T23:47:05Z,3,10948.3
2026-06-30T23:47:05Z,4,10872.0
2026-06-30T23:47:05Z,5,10795.7
2026-06-30T23:47:05Z,6,10725.0
2026-06-30T23:47:06Z,7,10660.4
2026-06-30T23:47:06Z,8,10591.8
2026-06-30T23:47:06Z,9,10525.1
2026-06-30T23:47:06Z,0,10463.3
2026-06-30T23:47:06Z,1,10413.1
2026-06-30T23:47:06Z,2,10365.3
2026-06-30T23:47:06Z,3,10318.5
2026-06-30T23:47:06Z,4,10275.9
2026-06-30T23:47:06Z,5,10223.6
2026-06-30T23:47:06Z,6,10163.6
2026-06-30T23:47:07Z,7,10108.9
2026-06-30T23:47:07Z,8,10057.0
2026-06-30T23:47:07Z,9,10005.7
2026-06-30T23:47:07Z,0,9950.5
2026-06-30T23:47:07Z,1,9899.0
2026-06-30T23:47:07Z,2,9847.8
2026-06-30T23:47:07Z,3,9791.5
2026-06-30T23:47:07Z,4,9736.9
2026-06-30T23:47:07Z,5,9691.4
2026-06-30T23:47:07Z,6,9658.8
2026-06-30T23:47:08Z,7,9627.5
2026-06-30T23:47:08Z,8,9594.8
2026-06-30T23:47:08Z,9,9561.1
2026-06-30T23:47:08Z,0,9522.3
2026-06-30T23:47:08Z,1,9502.8
2026-06-30T23:47:08Z,2,9485.0
2026-06-30T23:47:08Z,3,9467.3
2026-06-30T23:47:08Z,4,9471.2
2026-06-30T23:47:08Z,5,9490.1
2026-06-30T23:47:08Z,6,9525.9
2026-06-30T23:47:09Z,7,9576.2
2026-06-30T23:47:09Z,8,9652.0
2026-06-30T23:47:09Z,9,9749.6
2026-06-30T23:47:09Z,0,9869.4
2026-06-30T23:47:09Z,1,9993.4
2026-06-30T23:47:09Z,2,10118.8
2026-06-30T23:47:09Z,3,10239.6
2026-06-30T23:47:09Z,4,10324.4
2026-06-30T23:47:09Z,5,10394.1
2026-06-30T23:47:09Z,6,10462.4
2026-06-30T23:47:10Z,7,10515.6
2026-06-30T23:47:10Z,8,10549.1
2026-06-30T23:47:10Z,9,10563.8
2026-06-30T23:47:10Z,0,10562.2
2026-06-30T23:47:10Z,1,10532.4
2026-06-30T23:47:10Z,2,10480.1
2026-06-30T23:47:10Z,3,10428.9
2026-06-30T23:47:10Z,4,10379.8
2026-06-30T23:47:10Z,5,10323.2
2026-06-30T23:47:10Z,6,10263.8
2026-06-30T23:47:11Z,7,10205.0
2026-06-30T23:47:11Z,8,10134.9
2026-06-30T23:47:11Z,9,10058.3
2026-06-30T23:47:11Z,0,9986.7
2026-06-30T23:47:11Z,1,9930.5
2026-06-30T23:47:11Z,2,9879.5
2026-06-30T23:47:11Z,3,9838.7
2026-06-30T23:47:11Z,4,9809.9
2026-06-30T23:47:11Z,5,9781.5
2026-06-30T23:47:11Z,6,9748.0
2026-06-30T23:47:12Z,7,9726.9
2026-06-30T23:47:12Z,8,9721.7
2026-06-30T23:47:12Z,9,9718.5
2026-06-30T23:47:12Z,0,9715.5
2026-06-30T23:47:12Z,1,9712.7
2026-06-30T23:47:12Z,2,9701.9
2026-06-30T23:47:12Z,3,9679.5
2026-06-30T23:47:12Z,4,9656.3
2026-06-30T23:47:12Z,5,9636.6
2026-06-30T23:47:12Z,6,9616.8
2026-06-30T23:47:13Z,7,9597.5
2026-06-30T23:47:13Z,8,9579.4
2026-06-30T23:47:13Z,9,9557.6
2026-06-30T23:47:13Z,0,9519.5
2026-06-30T23:47:13Z,1,9478.7
2026-06-30T23:47:13Z,2,9446.7
2026-06-30T23:47:13Z,3,9418.0
2026-06-30T23:47:13Z,4,9392.6
2026-06-30T23:47:13Z,5,9371.8
2026-06-30T23:47:13Z,6,9352.9
2026-06-30T23:47:14Z,7,9335.4
2026-06-30T23:47:14Z,8,9330.4
2026-06-30T23:47:14Z,9,9348.7
2026-06-30T23:47:14Z,0,9393.2
2026-06-30T23:47:14Z,1,9461.5
2026-06-30T23:47:14Z,2,9551.8
2026-06-30T23:47:14Z,3,9648.8
2026-06-30T23:47:14Z,4,9732.9
2026-06-30T23:47:14Z,5,9805.0
2026-06-30T23:47:14Z,6,9873.9
2026-06-30T23:47:15Z,7,9928.9
2026-06-30T23:47:15Z,8,9966.1
2026-06-30T23:47:15Z,9,9984.3
2026-06-30T23:47:15Z,0,9985.7
2026-06-30T23:47:15Z,1,9963.4
2026-06-30T23:47:15Z,2,9926.2
2026-06-30T23:47:15Z,3,9890.7
2026-06-30T23:47:15Z,4,9848.1
2026-06-30T23:47:15Z,5,9799.1
2026-06-30T23:47:15Z,6,9749.6
2026-06-30T23:47:16Z,7,9697.7
2026-06-30T23:47:16Z,8,9630.8
2026-06-30T23:47:16Z,9,9565.7
2026-06-30T23:47:16Z,0,9509.4
2026-06-30T23:47:16Z,1,9458.1
2026-06-30T23:47:16Z,2,9410.8
2026-06-30T23:47:16Z,3,9371.1
2026-06-30T23:47:16Z,4,9331.6
2026-06-30T23:47:16Z,5,9285.6
2026-06-30T23:47:16Z,6,9238.1
2026-06-30T23:47:17Z,7,9200.6
2026-06-30T23:47:17Z,8,9169.1
2026-06-30T23:47:17Z,9,9141.5
2026-06-30T23:47:17Z,0,9117.4
2026-06-30T23:47:17Z,1,9094.3
2026-06-30T23:47:17Z,2,9062.3
2026-06-30T23:47:17Z,3,9028.6
2026-06-30T23:47:17Z,4,9001.2
2026-06-30T23:47:17Z,5,8976.2
2026-06-30T23:47:17Z,6,8952.9
2026-06-30T23:47:18Z,7,8933.9
2026-06-30T23:47:18Z,8,8916.4
2026-06-30T23:47:18Z,9,8892.7
2026-06-30T23:47:18Z,0,8867.0
2026-06-30T23:47:18Z,1,8849.8
2026-06-30T23:47:18Z,2,8834.9
2026-06-30T23:47:18Z,3,8820.1
2026-06-30T23:47:18Z,4,8808.0
2026-06-30T23:47:18Z,5,8794.3
2026-06-30T23:47:18Z,6,8771.7
2026-06-30T23:47:19Z,7,8747.4
2026-06-30T23:47:19Z,8,8729.8
2026-06-30T23:47:19Z,9,8713.8
2026-06-30T23:47:19Z,0,8698.8
2026-06-30T23:47:19Z,1,8686.6
2026-06-30T23:47:19Z,2,8671.2
2026-06-30T23:47:19Z,3,8647.9
2026-06-30T23:47:19Z,4,8625.7
2026-06-30T23:47:19Z,5,8610.8
2026-06-30T23:47:19Z,6,8601.2
2026-06-30T23:47:20Z,7,8599.7
2026-06-30T23:47:20Z,8,8609.6
2026-06-30T23:47:20Z,9,8626.8
2026-06-30T23:47:20Z,0,8650.0
2026-06-30T23:47:20Z,1,8688.7
2026-06-30T23:47:20Z,2,8742.8
2026-06-30T23:47:20Z,3,8802.1
2026-06-30T23:47:20Z,4,8865.7
2026-06-30T23:47:20Z,5,8929.8
2026-06-30T23:47:20Z,6,8982.4
2026-06-30T23:47:21Z,7,9020.9
2026-06-30T23:47:21Z,8,9061.5
2026-06-30T23:47:21Z,9,9105.4
2026-06-30T23:47:21Z,0,9149.2
2026-06-30T23:47:21Z,1,9190.4
2026-06-30T23:47:21Z,2,9227.1
2026-06-30T23:47:21Z,3,9252.8
2026-06-30T23:47:21Z,4,9263.8
2026-06-30T23:47:21Z,5,9273.0
2026-06-30T23:47:21Z,6,9285.6
2026-06-30T23:47:22Z,7,9293.3
2026-06-30T23:47:22Z,8,9297.3
2026-06-30T23:47:22Z,9,9297.5
2026-06-30T23:47:22Z,0,9290.5
2026-06-30T23:47:22Z,1,9270.0
2026-06-30T23:47:22Z,2,9247.8
2026-06-30T23:47:22Z,3,9239.9
2026-06-30T23:47:22Z,4,9242.8
2026-06-30T23:47:22Z,5,9261.7
2026-06-30T23:47:22Z,6,9297.8
2026-06-30T23:47:23Z,7,9341.9
2026-06-30T23:47:23Z,8,9379.6
2026-06-30T23:47:23Z,9,9404.5
2026-06-30T23:47:23Z,0,9429.5
2026-06-30T23:47:23Z,1,9453.3
2026-06-30T23:47:23Z,2,9474.0
2026-06-30T23:47:23Z,3,9495.4
2026-06-30T23:47:23Z,4,9511.6
2026-06-30T23:47:23Z,5,9520.9
2026-06-30T23:47:23Z,6,9515.5
2026-06-30T23:47:24Z,7,9498.2
2026-06-30T23:47:24Z,8,9481.8
2026-06-30T23:47:24Z,9,9463.7
2026-06-30T23:47:24Z,0,9440.4
2026-06-30T23:47:24Z,1,9412.5
2026-06-30T23:47:24Z,2,9379.5
2026-06-30T23:47:24Z,3,9340.0
2026-06-30T23:47:24Z,4,9291.4
