timestamp,lat,lon,alt,hdop,vdop,sats,fix,fix_type,speed_kts,course_deg,gsr_raw
2026-07-07T07:43:31Z,,,,,,,,,,,4918.4
2026-07-07T07:43:31Z,,,,,,,,,,,4912.6
2026-07-07T07:43:31Z,,,,,,,,,,,4906.8
2026-07-07T07:43:31Z,,,,,,,,,,,4900.8
2026-07-07T07:43:31Z,,,,,,,,,,,4891.9
2026-07-07T07:43:32Z,,,,,,,,,,,4881.7
2026-07-07T07:43:32Z,,,,,,,,,,,4874.4
2026-07-07T07:43:32Z,51.556030,-0.071065,43.2,2.4,3.2,6,1,3,0.00,181.5,4867.7
2026-07-07T07:43:32Z,,,,,,,,,,,4858.9
2026-07-07T07:43:32Z,,,,,,,,,,,4850.5
2026-07-07T07:43:32Z,,,,,,,,,,,4843.5
2026-07-07T07:43:32Z,,,,,,,,,,,4834.3
2026-07-07T07:43:32Z,,,,,,,,,,,4822.5
2026-07-07T07:43:32Z,,,,,,,,,,,4811.2
2026-07-07T07:43:32Z,,,,,,,,,,,4802.3
2026-07-07T07:43:33Z,,,,,,,,,,,4793.8
2026-07-07T07:43:33Z,,,,,,,,,,,4785.0
2026-07-07T07:43:33Z,51.556026,-0.071065,42.8,2.4,3.2,6,1,3,0.00,181.5,4776.4
2026-07-07T07:43:33Z,,,,,,,,,,,4766.2
2026-07-07T07:43:33Z,,,,,,,,,,,4756.2
2026-07-07T07:43:33Z,,,,,,,,,,,4748.8
2026-07-07T07:43:33Z,,,,,,,,,,,4742.6
2026-07-07T07:43:33Z,,,,,,,,,,,4737.3
2026-07-07T07:43:33Z,,,,,,,,,,,4733.1
2026-07-07T07:43:33Z,,,,,,,,,,,4729.1
2026-07-07T07:43:34Z,,,,,,,,,,,4724.5
2026-07-07T07:43:34Z,,,,,,,,,,,4720.7
2026-07-07T07:43:34Z,51.556023,-0.071055,42.7,2.4,3.2,6,1,3,1.65,181.5,4719.5
2026-07-07T07:43:34Z,,,,,,,,,,,4721.1
2026-07-07T07:43:34Z,,,,,,,,,,,4727.0
2026-07-07T07:43:34Z,,,,,,,,,,,4734.4
2026-07-07T07:43:34Z,,,,,,,,,,,4740.4
2026-07-07T07:43:34Z,,,,,,,,,,,4740.9
2026-07-07T07:43:34Z,,,,,,,,,,,4733.7
2026-07-07T07:43:34Z,,,,,,,,,,,4736.2
2026-07-07T07:43:35Z,,,,,,,,,,,4747.7
2026-07-07T07:43:35Z,,,,,,,,,,,4757.7
2026-07-07T07:43:35Z,51.556019,-0.071043,42.6,2.4,3.2,6,1,3,1.22,181.5,4765.3
2026-07-07T07:43:35Z,,,,,,,,,,,4762.3
2026-07-07T07:43:35Z,,,,,,,,,,,4757.1
2026-07-07T07:43:35Z,,,,,,,,,,,4765.0
2026-07-07T07:43:35Z,,,,,,,,,,,4781.7
2026-07-07T07:43:35Z,,,,,,,,,,,4796.1
2026-07-07T07:43:35Z,,,,,,,,,,,4809.4
2026-07-07T07:43:35Z,,,,,,,,,,,4827.0
2026-07-07T07:43:36Z,,,,,,,,,,,4854.3
2026-07-07T07:43:36Z,,,,,,,,,,,4890.2
2026-07-07T07:43:36Z,51.556019,-0.071029,42.4,2.4,3.2,6,1,3,1.92,181.5,4933.2
2026-07-07T07:43:36Z,,,,,,,,,,,4970.7
2026-07-07T07:43:36Z,,,,,,,,,,,4997.3
2026-07-07T07:43:36Z,,,,,,,,,,,5020.2
2026-07-07T07:43:36Z,,,,,,,,,,,5039.1
2026-07-07T07:43:36Z,,,,,,,,,,,5056.2
2026-07-07T07:43:36Z,,,,,,,,,,,5074.3
2026-07-07T07:43:36Z,,,,,,,,,,,5089.2
2026-07-07T07:43:37Z,,,,,,,,,,,5099.5
2026-07-07T07:43:37Z,,,,,,,,,,,5108.1
2026-07-07T07:43:37Z,51.556015,-0.071012,42.1,2.4,3.2,6,1,3,2.23,111.6,5115.1
2026-07-07T07:43:37Z,,,,,,,,,,,5115.1
2026-07-07T07:43:37Z,,,,,,,,,,,5108.3
2026-07-07T07:43:37Z,,,,,,,,,,,5096.6
2026-07-07T07:43:37Z,,,,,,,,,,,5088.2
2026-07-07T07:43:37Z,,,,,,,,,,,5088.5
2026-07-07T07:43:37Z,,,,,,,,,,,5090.5
2026-07-07T07:43:37Z,,,,,,,,,,,5087.5
2026-07-07T07:43:38Z,,,,,,,,,,,5081.7
2026-07-07T07:43:38Z,,,,,,,,,,,5075.7
2026-07-07T07:43:38Z,51.556007,-0.070997,41.7,2.4,3.2,6,1,3,2.07,137.4,5064.0
2026-07-07T07:43:38Z,,,,,,,,,,,5048.8
2026-07-07T07:43:38Z,,,,,,,,,,,5036.2
2026-07-07T07:43:38Z,,,,,,,,,,,5025.2
2026-07-07T07:43:38Z,,,,,,,,,,,5012.7
2026-07-07T07:43:38Z,,,,,,,,,,,4999.2
2026-07-07T07:43:38Z,,,,,,,,,,,4991.5
2026-07-07T07:43:38Z,,,,,,,,,,,4991.6
2026-07-07T07:43:39Z,,,,,,,,,,,4990.5
2026-07-07T07:43:39Z,,,,,,,,,,,4990.3
2026-07-07T07:43:39Z,51.556000,-0.070990,41.6,2.4,3.2,6,1,3,1.38,137.4,4990.8
2026-07-07T07:43:39Z,,,,,,,,,,,4989.9
2026-07-07T07:43:39Z,,,,,,,,,,,4992.9
2026-07-07T07:43:39Z,,,,,,,,,,,4996.4
2026-07-07T07:43:39Z,,,,,,,,,,,4995.5
2026-07-07T07:43:39Z,,,,,,,,,,,4994.1
2026-07-07T07:43:39Z,,,,,,,,,,,4993.3
2026-07-07T07:43:39Z,,,,,,,,,,,4989.1
2026-07-07T07:43:40Z,,,,,,,,,,,4980.6
2026-07-07T07:43:40Z,,,,,,,,,,,4972.0
2026-07-07T07:43:40Z,51.555988,-0.070979,41.3,2.4,3.2,6,1,3,1.72,137.4,4963.0
2026-07-07T07:43:40Z,,,,,,,,,,,4953.4
2026-07-07T07:43:40Z,,,,,,,,,,,4946.0
2026-07-07T07:43:40Z,,,,,,,,,,,4940.0
2026-07-07T07:43:40Z,,,,,,,,,,,4933.5
2026-07-07T07:43:40Z,,,,,,,,,,,4926.5
2026-07-07T07:43:40Z,,,,,,,,,,,4920.3
2026-07-07T07:43:40Z,,,,,,,,,,,4913.1
2026-07-07T07:43:41Z,,,,,,,,,,,4903.3
2026-07-07T07:43:41Z,,,,,,,,,,,4895.9
2026-07-07T07:43:41Z,51.555988,-0.070965,40.8,1.7,3.2,7,1,3,1.72,137.4,4893.0
2026-07-07T07:43:41Z,,,,,,,,,,,4886.4
2026-07-07T07:43:41Z,,,,,,,,,,,4877.0
2026-07-07T07:43:41Z,,,,,,,,,,,4869.1
2026-07-07T07:43:41Z,,,,,,,,,,,4864.1
2026-07-07T07:43:41Z,,,,,,,,,,,4863.5
2026-07-07T07:43:41Z,,,,,,,,,,,4866.4
2026-07-07T07:43:41Z,,,,,,,,,,,4869.4
2026-07-07T07:43:42Z,,,,,,,,,,,4866.1
2026-07-07T07:43:42Z,,,,,,,,,,,4857.9
2026-07-07T07:43:42Z,51.555984,-0.070948,40.5,1.7,3.2,7,1,3,1.79,137.4,4851.0
2026-07-07T07:43:42Z,,,,,,,,,,,4848.1
2026-07-07T07:43:42Z,,,,,,,,,,,4846.7
2026-07-07T07:43:42Z,,,,,,,,,,,4844.2
2026-07-07T07:43:42Z,,,,,,,,,,,4841.7
2026-07-07T07:43:42Z,,,,,,,,,,,4842.6
2026-07-07T07:43:42Z,,,,,,,,,,,4846.0
2026-07-07T07:43:42Z,,,,,,,,,,,4851.4
2026-07-07T07:43:43Z,,,,,,,,,,,4857.6
2026-07-07T07:43:43Z,,,,,,,,,,,4862.0
2026-07-07T07:43:43Z,51.555984,-0.070932,40.2,1.7,3.2,7,1,3,1.88,91.3,4867.2
2026-07-07T07:43:43Z,,,,,,,,,,,4875.3
2026-07-07T07:43:43Z,,,,,,,,,,,4882.6
2026-07-07T07:43:43Z,,,,,,,,,,,4887.9
2026-07-07T07:43:43Z,,,,,,,,,,,4888.6
2026-07-07T07:43:43Z,,,,,,,,,,,4883.7
2026-07-07T07:43:43Z,,,,,,,,,,,4881.9
2026-07-07T07:43:43Z,,,,,,,,,,,4887.9
2026-07-07T07:43:44Z,,,,,,,,,,,4892.6
2026-07-07T07:43:44Z,,,,,,,,,,,4890.0
2026-07-07T07:43:44Z,51.555981,-0.070915,39.6,1.7,3.2,7,1,3,1.75,91.3,4885.6
2026-07-07T07:43:44Z,,,,,,,,,,,4882.6
2026-07-07T07:43:44Z,,,,,,,,,,,4882.3
2026-07-07T07:43:44Z,,,,,,,,,,,4884.3
2026-07-07T07:43:44Z,,,,,,,,,,,4883.7
2026-07-07T07:43:44Z,,,,,,,,,,,4877.4
2026-07-07T07:43:44Z,,,,,,,,,,,4869.4
2026-07-07T07:43:44Z,,,,,,,,,,,4863.1
2026-07-07T07:43:45Z,,,,,,,,,,,4856.5
2026-07-07T07:43:45Z,,,,,,,,,,,4850.0
2026-07-07T07:43:45Z,51.555981,-0.070904,38.6,1.7,3.2,7,1,3,1.75,91.3,4841.7
2026-07-07T07:43:45Z,,,,,,,,,,,4833.2
2026-07-07T07:43:45Z,,,,,,,,,,,4829.5
2026-07-07T07:43:45Z,,,,,,,,,,,4825.1
2026-07-07T07:43:45Z,,,,,,,,,,,4814.4
2026-07-07T07:43:45Z,,,,,,,,,,,4802.5
2026-07-07T07:43:45Z,,,,,,,,,,,4790.8
2026-07-07T07:43:45Z,,,,,,,,,,,4780.7
2026-07-07T07:43:46Z,,,,,,,,,,,4771.9
2026-07-07T07:43:46Z,,,,,,,,,,,4762.2
2026-07-07T07:43:46Z,51.555977,-0.070899,38.0,1.7,3.2,7,1,3,1.04,91.3,4749.1
2026-07-07T07:43:46Z,,,,,,,,,,,4733.8
2026-07-07T07:43:46Z,,,,,,,,,,,4724.1
2026-07-07T07:43:46Z,,,,,,,,,,,4722.9
2026-07-07T07:43:46Z,,,,,,,,,,,4721.6
2026-07-07T07:43:46Z,,,,,,,,,,,4716.6
2026-07-07T07:43:46Z,,,,,,,,,,,4708.8
2026-07-07T07:43:46Z,,,,,,,,,,,4698.3
2026-07-07T07:43:47Z,,,,,,,,,,,4688.6
2026-07-07T07:43:47Z,,,,,,,,,,,4681.5
2026-07-07T07:43:47Z,51.555977,-0.070892,37.3,1.7,3.2,7,1,3,0.69,91.3,4676.0
2026-07-07T07:43:47Z,,,,,,,,,,,4668.5
2026-07-07T07:43:47Z,,,,,,,,,,,4665.4
2026-07-07T07:43:47Z,,,,,,,,,,,4668.5
2026-07-07T07:43:47Z,,,,,,,,,,,4672.6
2026-07-07T07:43:47Z,,,,,,,,,,,4679.9
2026-07-07T07:43:47Z,,,,,,,,,,,4693.3
2026-07-07T07:43:47Z,,,,,,,,,,,4709.7
2026-07-07T07:43:48Z,,,,,,,,,,,4727.0
2026-07-07T07:43:48Z,,,,,,,,,,,4747.6
2026-07-07T07:43:48Z,51.555973,-0.070876,37.0,1.7,3.2,7,1,3,1.88,91.3,4767.7
2026-07-07T07:43:48Z,,,,,,,,,,,4783.6
2026-07-07T07:43:48Z,,,,,,,,,,,4795.1
2026-07-07T07:43:48Z,,,,,,,,,,,4802.2
2026-07-07T07:43:48Z,,,,,,,,,,,4807.2
2026-07-07T07:43:48Z,,,,,,,,,,,4813.8
2026-07-07T07:43:48Z,,,,,,,,,,,4820.1
2026-07-07T07:43:48Z,,,,,,,,,,,4818.7
2026-07-07T07:43:49Z,,,,,,,,,,,4811.8
2026-07-07T07:43:49Z,,,,,,,,,,,4806.7
2026-07-07T07:43:49Z,51.555969,-0.070858,36.8,1.7,3.2,7,1,3,1.92,91.3,4802.1
2026-07-07T07:43:49Z,,,,,,,,,,,4797.6
2026-07-07T07:43:49Z,,,,,,,,,,,4793.8
2026-07-07T07:43:49Z,,,,,,,,,,,4786.9
2026-07-07T07:43:49Z,,,,,,,,,,,4775.9
2026-07-07T07:43:49Z,,,,,,,,,,,4762.9
2026-07-07T07:43:49Z,,,,,,,,,,,4752.2
2026-07-07T07:43:49Z,,,,,,,,,,,4745.1
2026-07-07T07:43:50Z,,,,,,,,,,,4738.3
2026-07-07T07:43:50Z,,,,,,,,,,,4732.5
2026-07-07T07:43:50Z,51.555965,-0.070841,36.5,1.7,3.2,7,1,3,1.92,91.3,4723.5
2026-07-07T07:43:50Z,,,,,,,,,,,4711.9
2026-07-07T07:43:50Z,,,,,,,,,,,4703.3
2026-07-07T07:43:50Z,,,,,,,,,,,4696.9
2026-07-07T07:43:50Z,,,,,,,,,,,4689.6
2026-07-07T07:43:50Z,,,,,,,,,,,4681.1
2026-07-07T07:43:50Z,,,,,,,,,,,4674.5
2026-07-07T07:43:50Z,,,,,,,,,,,4670.3
2026-07-07T07:43:51Z,,,,,,,,,,,4665.9
2026-07-07T07:43:51Z,,,,,,,,,,,4662.8
2026-07-07T07:43:51Z,51.555965,-0.070824,36.1,1.7,3.2,7,1,3,2.04,113.9,4661.9
2026-07-07T07:43:51Z,,,,,,,,,,,4653.9
2026-07-07T07:43:51Z,,,,,,,,,,,4643.3
2026-07-07T07:43:51Z,,,,,,,,,,,4638.1
2026-07-07T07:43:51Z,,,,,,,,,,,4633.6
2026-07-07T07:43:51Z,,,,,,,,,,,4627.2
2026-07-07T07:43:51Z,,,,,,,,,,,4618.1
2026-07-07T07:43:51Z,,,,,,,,,,,4610.2
2026-07-07T07:43:52Z,,,,,,,,,,,4606.4
2026-07-07T07:43:52Z,,,,,,,,,,,4606.3
2026-07-07T07:43:52Z,51.555962,-0.070807,35.7,1.7,3.2,7,1,3,2.17,106.8,4606.5
2026-07-07T07:43:52Z,,,,,,,,,,,4606.4
2026-07-07T07:43:52Z,,,,,,,,,,,4613.3
2026-07-07T07:43:52Z,,,,,,,,,,,4631.1
2026-07-07T07:43:52Z,,,,,,,,,,,4654.3
2026-07-07T07:43:52Z,,,,,,,,,,,4680.5
2026-07-07T07:43:52Z,,,,,,,,,,,4704.4
2026-07-07T07:43:52Z,,,,,,,,,,,4722.3
2026-07-07T07:43:53Z,,,,,,,,,,,4740.3
2026-07-07T07:43:53Z,,,,,,,,,,,4761.7
2026-07-07T07:43:53Z,51.555958,-0.070791,35.4,1.7,3.2,7,1,3,1.88,106.8,4779.2
2026-07-07T07:43:53Z,,,,,,,,,,,4790.7
2026-07-07T07:43:53Z,,,,,,,,,,,4798.6
2026-07-07T07:43:53Z,,,,,,,,,,,4802.3
