timestamp,lat,lon,alt,sats,fix,gsr_raw
2026-07-06T19:07:42Z,,,,,,9695.6
2026-07-06T19:07:42Z,,,,,,9706.7
2026-07-06T19:07:42Z,,,,,,9725.9
2026-07-06T19:07:43Z,,,,,,9746.0
2026-07-06T19:07:43Z,,,,,,9760.4
2026-07-06T19:07:43Z,,,,,,9772.0
2026-07-06T19:07:43Z,,,,,,9780.6
2026-07-06T19:07:43Z,51.556023,-0.071203,46.9,6,1,9783.9
2026-07-06T19:07:43Z,,,,,,9784.4
2026-07-06T19:07:43Z,,,,,,9787.1
2026-07-06T19:07:43Z,,,,,,9790.1
2026-07-06T19:07:43Z,,,,,,9792.8
2026-07-06T19:07:43Z,,,,,,9794.6
2026-07-06T19:07:44Z,,,,,,9796.7
2026-07-06T19:07:44Z,,,,,,9803.5
2026-07-06T19:07:44Z,,,,,,9811.2
2026-07-06T19:07:44Z,,,,,,9819.3
2026-07-06T19:07:44Z,51.556026,-0.071188,46.0,6,1,9831.4
2026-07-06T19:07:44Z,,,,,,9843.3
2026-07-06T19:07:44Z,,,,,,9852.8
2026-07-06T19:07:44Z,,,,,,9861.4
2026-07-06T19:07:44Z,,,,,,9871.2
2026-07-06T19:07:44Z,,,,,,9880.5
2026-07-06T19:07:45Z,,,,,,9874.6
2026-07-06T19:07:45Z,,,,,,9866.2
2026-07-06T19:07:45Z,,,,,,9882.3
2026-07-06T19:07:45Z,,,,,,9899.5
2026-07-06T19:07:45Z,51.556026,-0.071176,45.3,6,1,9897.4
2026-07-06T19:07:45Z,,,,,,9886.9
2026-07-06T19:07:45Z,,,,,,9895.7
2026-07-06T19:07:45Z,,,,,,9909.1
2026-07-06T19:07:45Z,,,,,,9897.4
2026-07-06T19:07:45Z,,,,,,9881.1
2026-07-06T19:07:46Z,,,,,,9872.7
2026-07-06T19:07:46Z,,,,,,9871.2
2026-07-06T19:07:46Z,,,,,,9881.3
2026-07-06T19:07:46Z,,,,,,9882.6
2026-07-06T19:07:46Z,51.556034,-0.071162,44.5,6,1,9874.6
2026-07-06T19:07:46Z,,,,,,9870.0
2026-07-06T19:07:46Z,,,,,,9868.8
2026-07-06T19:07:46Z,,,,,,9870.3
2026-07-06T19:07:46Z,,,,,,9871.7
2026-07-06T19:07:46Z,,,,,,9873.6
2026-07-06T19:07:47Z,,,,,,9875.8
2026-07-06T19:07:47Z,,,,,,9876.5
2026-07-06T19:07:47Z,,,,,,9876.2
2026-07-06T19:07:47Z,,,,,,9878.8
2026-07-06T19:07:47Z,51.556034,-0.071151,43.8,6,1,9877.6
2026-07-06T19:07:47Z,,,,,,9868.9
2026-07-06T19:07:47Z,,,,,,9862.0
2026-07-06T19:07:47Z,,,,,,9868.3
2026-07-06T19:07:47Z,,,,,,9865.4
2026-07-06T19:07:47Z,,,,,,9860.4
2026-07-06T19:07:48Z,,,,,,9858.9
2026-07-06T19:07:48Z,,,,,,9854.4
2026-07-06T19:07:48Z,,,,,,9864.4
2026-07-06T19:07:48Z,,,,,,9876.3
2026-07-06T19:07:48Z,51.556042,-0.071135,42.8,6,1,9889.9
2026-07-06T19:07:48Z,,,,,,9907.0
2026-07-06T19:07:48Z,,,,,,9923.3
2026-07-06T19:07:48Z,,,,,,9940.8
2026-07-06T19:07:48Z,,,,,,9956.4
2026-07-06T19:07:48Z,,,,,,9968.0
2026-07-06T19:07:49Z,,,,,,9976.9
2026-07-06T19:07:49Z,,,,,,9985.2
2026-07-06T19:07:49Z,,,,,,9991.1
2026-07-06T19:07:49Z,,,,,,10012.7
2026-07-06T19:07:49Z,51.556046,-0.071119,41.8,6,1,10054.7
2026-07-06T19:07:49Z,,,,,,10070.5
2026-07-06T19:07:49Z,,,,,,10071.3
2026-07-06T19:07:49Z,,,,,,10076.9
2026-07-06T19:07:49Z,,,,,,10075.0
2026-07-06T19:07:49Z,,,,,,10068.7
2026-07-06T19:07:50Z,,,,,,10098.9
2026-07-06T19:07:50Z,,,,,,10152.6
2026-07-06T19:07:50Z,,,,,,10160.7
2026-07-06T19:07:50Z,,,,,,10129.4
2026-07-06T19:07:50Z,51.556057,-0.071099,40.1,6,1,10143.5
2026-07-06T19:07:50Z,,,,,,10174.3
2026-07-06T19:07:50Z,,,,,,10189.9
2026-07-06T19:07:50Z,,,,,,10210.1
2026-07-06T19:07:50Z,,,,,,10200.4
2026-07-06T19:07:50Z,,,,,,10192.2
2026-07-06T19:07:51Z,,,,,,10195.8
2026-07-06T19:07:51Z,,,,,,10203.2
2026-07-06T19:07:51Z,,,,,,10209.8
2026-07-06T19:07:51Z,,,,,,10222.7
2026-07-06T19:07:51Z,51.556065,-0.071084,39.0,6,1,10231.0
2026-07-06T19:07:51Z,,,,,,10231.9
2026-07-06T19:07:51Z,,,,,,10234.9
2026-07-06T19:07:51Z,,,,,,10238.4
2026-07-06T19:07:51Z,,,,,,10242.9
2026-07-06T19:07:51Z,,,,,,10242.9
2026-07-06T19:07:52Z,,,,,,10240.0
2026-07-06T19:07:52Z,,,,,,10236.3
2026-07-06T19:07:52Z,,,,,,10233.2
2026-07-06T19:07:52Z,,,,,,10233.6
2026-07-06T19:07:52Z,51.556068,-0.071065,37.8,6,1,10230.0
2026-07-06T19:07:52Z,,,,,,10221.6
2026-07-06T19:07:52Z,,,,,,10218.0
2026-07-06T19:07:52Z,,,,,,10215.6
2026-07-06T19:07:52Z,,,,,,10209.4
2026-07-06T19:07:52Z,,,,,,10207.2
2026-07-06T19:07:53Z,,,,,,10216.1
2026-07-06T19:07:53Z,,,,,,10212.9
2026-07-06T19:07:53Z,,,,,,10218.9
2026-07-06T19:07:53Z,,,,,,10231.6
2026-07-06T19:07:53Z,51.556076,-0.071052,36.8,6,1,10217.1
2026-07-06T19:07:53Z,,,,,,10186.9
2026-07-06T19:07:53Z,,,,,,10154.9
2026-07-06T19:07:53Z,,,,,,10137.0
2026-07-06T19:07:53Z,,,,,,10133.8
2026-07-06T19:07:53Z,,,,,,10128.6
2026-07-06T19:07:54Z,,,,,,10106.1
2026-07-06T19:07:54Z,,,,,,10081.2
2026-07-06T19:07:54Z,,,,,,10067.9
2026-07-06T19:07:54Z,,,,,,10074.2
2026-07-06T19:07:54Z,51.556080,-0.071030,35.7,6,1,10074.0
2026-07-06T19:07:54Z,,,,,,10066.7
2026-07-06T19:07:54Z,,,,,,10068.1
2026-07-06T19:07:54Z,,,,,,10073.2
2026-07-06T19:07:54Z,,,,,,10085.2
2026-07-06T19:07:54Z,,,,,,10100.9
2026-07-06T19:07:55Z,,,,,,10116.8
2026-07-06T19:07:55Z,,,,,,10128.6
2026-07-06T19:07:55Z,,,,,,10140.6
2026-07-06T19:07:55Z,,,,,,10150.2
2026-07-06T19:07:55Z,51.556087,-0.071012,34.7,6,1,10155.8
2026-07-06T19:07:55Z,,,,,,10160.6
2026-07-06T19:07:55Z,,,,,,10162.9
2026-07-06T19:07:55Z,,,,,,10160.2
2026-07-06T19:07:55Z,,,,,,10152.8
2026-07-06T19:07:55Z,,,,,,10142.7
2026-07-06T19:07:56Z,,,,,,10134.0
2026-07-06T19:07:56Z,,,,,,10124.5
2026-07-06T19:07:56Z,,,,,,10112.2
2026-07-06T19:07:56Z,,,,,,10099.1
2026-07-06T19:07:56Z,51.556091,-0.070990,33.7,6,1,10087.5
2026-07-06T19:07:56Z,,,,,,10072.7
2026-07-06T19:07:56Z,,,,,,10060.2
2026-07-06T19:07:56Z,,,,,,10054.1
2026-07-06T19:07:56Z,,,,,,10055.1
2026-07-06T19:07:56Z,,,,,,10055.3
2026-07-06T19:07:57Z,,,,,,10051.1
2026-07-06T19:07:57Z,,,,,,10048.8
2026-07-06T19:07:57Z,,,,,,10047.1
2026-07-06T19:07:57Z,,,,,,10054.6
2026-07-06T19:07:57Z,51.556095,-0.070974,32.7,6,1,10063.8
2026-07-06T19:07:57Z,,,,,,10064.7
2026-07-06T19:07:57Z,,,,,,10062.2
2026-07-06T19:07:57Z,,,,,,10060.2
2026-07-06T19:07:57Z,,,,,,10054.6
2026-07-06T19:07:57Z,,,,,,10041.2
2026-07-06T19:07:58Z,,,,,,10032.2
2026-07-06T19:07:58Z,,,,,,10021.8
2026-07-06T19:07:58Z,,,,,,10007.1
2026-07-06T19:07:58Z,,,,,,9993.5
2026-07-06T19:07:58Z,51.556095,-0.070950,32.0,6,1,9981.8
2026-07-06T19:07:58Z,,,,,,9965.7
2026-07-06T19:07:58Z,,,,,,9944.8
2026-07-06T19:07:58Z,,,,,,9929.4
2026-07-06T19:07:58Z,,,,,,9918.0
2026-07-06T19:07:58Z,,,,,,9907.8
2026-07-06T19:07:59Z,,,,,,9898.0
2026-07-06T19:07:59Z,,,,,,9888.2
2026-07-06T19:07:59Z,,,,,,9880.7
2026-07-06T19:07:59Z,,,,,,9876.3
2026-07-06T19:07:59Z,51.556099,-0.070933,31.2,6,1,9877.5
2026-07-06T19:07:59Z,,,,,,9877.4
2026-07-06T19:07:59Z,,,,,,9873.5
2026-07-06T19:07:59Z,,,,,,9873.3
2026-07-06T19:07:59Z,,,,,,9875.1
2026-07-06T19:07:59Z,,,,,,9877.0
2026-07-06T19:08:00Z,,,,,,9877.3
2026-07-06T19:08:00Z,,,,,,9876.3
2026-07-06T19:08:00Z,,,,,,9874.4
2026-07-06T19:08:00Z,,,,,,9869.1
2026-07-06T19:08:00Z,51.556095,-0.070914,31.1,6,1,9863.4
2026-07-06T19:08:00Z,,,,,,9857.1
2026-07-06T19:08:00Z,,,,,,9847.7
2026-07-06T19:08:00Z,,,,,,9836.3
2026-07-06T19:08:00Z,,,,,,9826.6
2026-07-06T19:08:00Z,,,,,,9815.8
2026-07-06T19:08:01Z,,,,,,9803.9
2026-07-06T19:08:01Z,,,,,,9792.6
2026-07-06T19:08:01Z,,,,,,9782.6
2026-07-06T19:08:01Z,,,,,,9775.4
2026-07-06T19:08:01Z,51.556091,-0.070900,30.7,6,1,9771.2
2026-07-06T19:08:01Z,,,,,,9766.3
2026-07-06T19:08:01Z,,,,,,9759.6
2026-07-06T19:08:01Z,,,,,,9756.3
2026-07-06T19:08:01Z,,,,,,9754.7
2026-07-06T19:08:01Z,,,,,,9755.2
2026-07-06T19:08:02Z,,,,,,9757.6
2026-07-06T19:08:02Z,,,,,,9755.6
2026-07-06T19:08:02Z,,,,,,9748.1
2026-07-06T19:08:02Z,,,,,,9740.1
2026-07-06T19:08:02Z,51.556091,-0.070882,29.8,6,1,9734.6
2026-07-06T19:08:02Z,,,,,,9730.6
2026-07-06T19:08:02Z,,,,,,9725.7
2026-07-06T19:08:02Z,,,,,,9721.7
2026-07-06T19:08:02Z,,,,,,9714.6
2026-07-06T19:08:02Z,,,,,,9707.7
2026-07-06T19:08:03Z,,,,,,9705.7
2026-07-06T19:08:03Z,,,,,,9704.2
2026-07-06T19:08:03Z,,,,,,9701.1
2026-07-06T19:08:03Z,,,,,,9698.8
2026-07-06T19:08:03Z,51.556095,-0.070866,28.9,6,1,9696.6
2026-07-06T19:08:03Z,,,,,,9692.7
2026-07-06T19:08:03Z,,,,,,9691.3
2026-07-06T19:08:03Z,,,,,,9689.7
2026-07-06T19:08:03Z,,,,,,9689.1
2026-07-06T19:08:03Z,,,,,,9688.6
2026-07-06T19:08:04Z,,,,,,9684.8
2026-07-06T19:08:04Z,,,,,,9681.3
2026-07-06T19:08:04Z,,,,,,9677.7
2026-07-06T19:08:04Z,,,,,,9676.4
2026-07-06T19:08:04Z,51.556103,-0.070848,27.5,6,1,9678.5
2026-07-06T19:08:04Z,,,,,,9682.4
2026-07-06T19:08:04Z,,,,,,9693.5
2026-07-06T19:08:04Z,,,,,,9709.2
2026-07-06T19:08:04Z,,,,,,9723.4
2026-07-06T19:08:04Z,,,,,,9740.6
2026-07-06T19:08:05Z,,,,,,9759.0
2026-07-06T19:08:05Z,,,,,,9774.7
2026-07-06T19:08:05Z,,,,,,9786.9
2026-07-06T19:08:05Z,,,,,,9790.9
2026-07-06T19:08:05Z,51.556110,-0.070833,26.3,6,1,9790.4
2026-07-06T19:08:05Z,,,,,,9790.8
2026-07-06T19:08:05Z,,,,,,9789.6
2026-07-06T19:08:05Z,,,,,,9785.6
2026-07-06T19:08:05Z,,,,,,9777.0
2026-07-06T19:08:05Z,,,,,,9768.1
2026-07-06T19:08:06Z,,,,,,9760.9
2026-07-06T19:08:06Z,,,,,,9755.2
2026-07-06T19:08:06Z,,,,,,9753.1
2026-07-06T19:08:06Z,,,,,,9754.3
2026-07-06T19:08:06Z,51.556114,-0.070819,25.0,6,1,9760.0
2026-07-06T19:08:06Z,,,,,,9767.2
2026-07-06T19:08:06Z,,,,,,9775.8
2026-07-06T19:08:06Z,,,,,,9786.4
2026-07-06T19:08:06Z,,,,,,9792.7
2026-07-06T19:08:06Z,,,,,,9796.5
2026-07-06T19:08:07Z,,,,,,9804.2
2026-07-06T19:08:07Z,,,,,,9808.6
2026-07-06T19:08:07Z,,,,,,9808.8
2026-07-06T19:08:07Z,,,,,,9812.3
2026-07-06T19:08:07Z,51.556126,-0.070807,23.6,6,1,9812.3
2026-07-06T19:08:07Z,,,,,,9807.4
2026-07-06T19:08:07Z,,,,,,9801.1
2026-07-06T19:08:07Z,,,,,,9792.8
2026-07-06T19:08:07Z,,,,,,9783.2
2026-07-06T19:08:07Z,,,,,,9775.2
2026-07-06T19:08:08Z,,,,,,9766.1
2026-07-06T19:08:08Z,,,,,,9755.6
2026-07-06T19:08:08Z,,,,,,9744.4
2026-07-06T19:08:08Z,,,,,,9733.3
2026-07-06T19:08:08Z,51.556129,-0.070793,22.3,6,1,9722.2
2026-07-06T19:08:08Z,,,,,,9710.3
2026-07-06T19:08:08Z,,,,,,9698.2
2026-07-06T19:08:08Z,,,,,,9687.1
2026-07-06T19:08:08Z,,,,,,9681.8
2026-07-06T19:08:08Z,,,,,,9677.6
2026-07-06T19:08:09Z,,,,,,9675.6
2026-07-06T19:08:09Z,,,,,,9677.0
2026-07-06T19:08:09Z,,,,,,9680.8
2026-07-06T19:08:09Z,,,,,,9688.6
2026-07-06T19:08:09Z,51.556137,-0.070777,20.8,6,1,9698.0
2026-07-06T19:08:09Z,,,,,,9704.3
2026-07-06T19:08:09Z,,,,,,9704.7
2026-07-06T19:08:09Z,,,,,,9702.5
2026-07-06T19:08:09Z,,,,,,9699.6
2026-07-06T19:08:09Z,,,,,,9696.0
2026-07-06T19:08:10Z,,,,,,9691.8
2026-07-06T19:08:10Z,,,,,,9685.8
2026-07-06T19:08:10Z,,,,,,9677.0
2026-07-06T19:08:10Z,,,,,,9666.4
2026-07-06T19:08:10Z,51.556141,-0.070762,19.3,6,1,9657.7
2026-07-06T19:08:10Z,,,,,,9652.0
2026-07-06T19:08:10Z,,,,,,9647.8
2026-07-06T19:08:10Z,,,,,,9641.9
2026-07-06T19:08:10Z,,,,,,9635.2
2026-07-06T19:08:10Z,,,,,,9630.0
2026-07-06T19:08:11Z,,,,,,9633.3
2026-07-06T19:08:11Z,,,,,,9643.4
2026-07-06T19:08:11Z,,,,,,9656.7
2026-07-06T19:08:11Z,,,,,,9679.8
2026-07-06T19:08:11Z,51.556145,-0.070743,17.1,7,1,9708.5
2026-07-06T19:08:11Z,,,,,,9735.7
2026-07-06T19:08:11Z,,,,,,9761.8
2026-07-06T19:08:11Z,,,,,,9788.4
2026-07-06T19:08:11Z,,,,,,9810.9
2026-07-06T19:08:11Z,,,,,,9831.1
2026-07-06T19:08:12Z,,,,,,9845.6
2026-07-06T19:08:12Z,,,,,,9852.8
2026-07-06T19:08:12Z,,,,,,9856.6
2026-07-06T19:08:12Z,,,,,,9858.5
2026-07-06T19:08:12Z,51.556152,-0.070723,15.1,7,1,9857.5
2026-07-06T19:08:12Z,,,,,,9854.5
2026-07-06T19:08:12Z,,,,,,9851.8
2026-07-06T19:08:12Z,,,,,,9843.7
2026-07-06T19:08:12Z,,,,,,9830.6
2026-07-06T19:08:12Z,,,,,,9819.4
2026-07-06T19:08:13Z,,,,,,9807.8
2026-07-06T19:08:13Z,,,,,,9793.1
2026-07-06T19:08:13Z,,,,,,9779.5
2026-07-06T19:08:13Z,,,,,,9767.8
2026-07-06T19:08:13Z,51.556152,-0.070701,13.1,7,1,9757.1
2026-07-06T19:08:13Z,,,,,,9747.0
2026-07-06T19:08:13Z,,,,,,9737.3
2026-07-06T19:08:13Z,,,,,,9732.0
2026-07-06T19:08:13Z,,,,,,9731.2
2026-07-06T19:08:13Z,,,,,,9733.9
2026-07-06T19:08:13Z,,,,,,9742.9
2026-07-06T19:08:14Z,,,,,,9756.3
2026-07-06T19:08:14Z,,,,,,9770.5
2026-07-06T19:08:14Z,,,,,,9783.7
2026-07-06T19:08:14Z,51.556156,-0.070677,11.5,7,1,9796.7
2026-07-06T19:08:14Z,,,,,,9807.1
2026-07-06T19:08:14Z,,,,,,9816.3
2026-07-06T19:08:14Z,,,,,,9825.4
2026-07-06T19:08:14Z,,,,,,9831.8
2026-07-06T19:08:14Z,,,,,,9836.3
2026-07-06T19:08:14Z,,,,,,9838.5
2026-07-06T19:08:15Z,,,,,,9839.1
2026-07-06T19:08:15Z,,,,,,9836.5
2026-07-06T19:08:15Z,,,,,,9830.9
2026-07-06T19:08:15Z,51.556160,-0.070654,9.7,7,1,9822.6
2026-07-06T19:08:15Z,,,,,,9814.1
2026-07-06T19:08:15Z,,,,,,9806.4
2026-07-06T19:08:15Z,,,,,,9799.1
2026-07-06T19:08:15Z,,,,,,9793.1
2026-07-06T19:08:15Z,,,,,,9787.9
2026-07-06T19:08:16Z,,,,,,9785.3
2026-07-06T19:08:16Z,,,,,,9789.6
2026-07-06T19:08:16Z,,,,,,9798.9
2026-07-06T19:08:16Z,,,,,,9805.8
2026-07-06T19:08:16Z,51.556160,-0.070647,8.6,8,1,9808.5
2026-07-06T19:08:16Z,,,,,,9811.0
2026-07-06T19:08:16Z,,,,,,9808.7
2026-07-06T19:08:16Z,,,,,,9800.5
2026-07-06T19:08:16Z,,,,,,9794.7
2026-07-06T19:08:16Z,,,,,,9787.6
2026-07-06T19:08:17Z,,,,,,9777.4
2026-07-06T19:08:17Z,,,,,,9766.3
2026-07-06T19:08:17Z,,,,,,9753.1
2026-07-06T19:08:17Z,,,,,,9740.0
2026-07-06T19:08:17Z,51.556156,-0.070638,7.8,8,1,9729.6
2026-07-06T19:08:17Z,,,,,,9718.7
2026-07-06T19:08:17Z,,,,,,9707.4
2026-07-06T19:08:17Z,,,,,,9697.0
2026-07-06T19:08:17Z,,,,,,9688.1
2026-07-06T19:08:17Z,,,,,,9682.2
2026-07-06T19:08:18Z,,,,,,9681.2
2026-07-06T19:08:18Z,,,,,,9684.6
2026-07-06T19:08:18Z,,,,,,9692.0
2026-07-06T19:08:18Z,,,,,,9702.3
2026-07-06T19:08:18Z,51.556149,-0.070629,6.9,8,1,9714.1
2026-07-06T19:08:18Z,,,,,,9730.0
2026-07-06T19:08:18Z,,,,,,9748.6
2026-07-06T19:08:18Z,,,,,,9766.2
2026-07-06T19:08:18Z,,,,,,9779.9
2026-07-06T19:08:18Z,,,,,,9790.5
2026-07-06T19:08:19Z,,,,,,9798.2
2026-07-06T19:08:19Z,,,,,,9802.0
2026-07-06T19:08:19Z,,,,,,9804.2
2026-07-06T19:08:19Z,,,,,,9808.2
2026-07-06T19:08:19Z,51.556145,-0.070606,5.7,8,1,9811.4
2026-07-06T19:08:19Z,,,,,,9810.0
2026-07-06T19:08:19Z,,,,,,9807.8
2026-07-06T19:08:19Z,,,,,,9806.5
2026-07-06T19:08:19Z,,,,,,9801.4
2026-07-06T19:08:19Z,,,,,,9795.0
2026-07-06T19:08:20Z,,,,,,9788.6
2026-07-06T19:08:20Z,,,,,,9780.4
2026-07-06T19:08:20Z,,,,,,9769.8
2026-07-06T19:08:20Z,,,,,,9757.6
2026-07-06T19:08:20Z,51.556141,-0.070587,4.4,8,1,9747.3
2026-07-06T19:08:20Z,,,,,,9737.2
2026-07-06T19:08:20Z,,,,,,9725.7
2026-07-06T19:08:20Z,,,,,,9712.7
2026-07-06T19:08:20Z,,,,,,9697.0
2026-07-06T19:08:20Z,,,,,,9680.0
2026-07-06T19:08:21Z,,,,,,9665.3
2026-07-06T19:08:21Z,,,,,,9654.7
2026-07-06T19:08:21Z,,,,,,9645.2
2026-07-06T19:08:21Z,,,,,,9635.1
2026-07-06T19:08:21Z,51.556141,-0.070563,2.9,8,1,9623.5
2026-07-06T19:08:21Z,,,,,,9611.5
2026-07-06T19:08:21Z,,,,,,9601.7
2026-07-06T19:08:21Z,,,,,,9594.8
2026-07-06T19:08:21Z,,,,,,9592.8
2026-07-06T19:08:21Z,,,,,,9594.0
2026-07-06T19:08:21Z,,,,,,9596.2
2026-07-06T19:08:22Z,,,,,,9601.0
2026-07-06T19:08:22Z,,,,,,9611.7
2026-07-06T19:08:22Z,,,,,,9628.7
2026-07-06T19:08:22Z,51.556141,-0.070542,1.4,8,1,9649.1
2026-07-06T19:08:22Z,,,,,,9669.2
2026-07-06T19:08:22Z,,,,,,9688.6
2026-07-06T19:08:22Z,,,,,,9707.5
2026-07-06T19:08:22Z,,,,,,9724.2
2026-07-06T19:08:22Z,,,,,,9739.1
2026-07-06T19:08:23Z,,,,,,9751.7
2026-07-06T19:08:23Z,,,,,,9761.0
2026-07-06T19:08:23Z,,,,,,9767.8
2026-07-06T19:08:23Z,,,,,,9769.2
2026-07-06T19:08:23Z,51.556141,-0.070524,0.5,8,1,9767.2
2026-07-06T19:08:23Z,,,,,,9763.4
2026-07-06T19:08:23Z,,,,,,9757.2
2026-07-06T19:08:23Z,,,,,,9750.1
2026-07-06T19:08:23Z,,,,,,9740.6
2026-07-06T19:08:23Z,,,,,,9728.9
2026-07-06T19:08:24Z,,,,,,9715.8
2026-07-06T19:08:24Z,,,,,,9703.2
2026-07-06T19:08:24Z,,,,,,9692.0
2026-07-06T19:08:24Z,,,,,,9682.2
2026-07-06T19:08:24Z,51.556137,-0.070498,-0.9,8,1,9672.4
2026-07-06T19:08:24Z,,,,,,9660.8
2026-07-06T19:08:24Z,,,,,,9650.7
2026-07-06T19:08:24Z,,,,,,9646.3
2026-07-06T19:08:24Z,,,,,,9648.0
2026-07-06T19:08:24Z,,,,,,9653.1
2026-07-06T19:08:25Z,,,,,,9659.7
2026-07-06T19:08:25Z,,,,,,9665.6
2026-07-06T19:08:25Z,,,,,,9670.0
2026-07-06T19:08:25Z,,,,,,9675.5
2026-07-06T19:08:25Z,51.556137,-0.070481,-1.9,8,1,9679.6
2026-07-06T19:08:25Z,,,,,,9680.3
2026-07-06T19:08:25Z,,,,,,9678.7
2026-07-06T19:08:25Z,,,,,,9673.9
2026-07-06T19:08:25Z,,,,,,9667.5
2026-07-06T19:08:25Z,,,,,,9661.9
2026-07-06T19:08:26Z,,,,,,9656.3
2026-07-06T19:08:26Z,,,,,,9650.6
2026-07-06T19:08:26Z,,,,,,9643.1
2026-07-06T19:08:26Z,,,,,,9633.8
2026-07-06T19:08:26Z,51.556133,-0.070462,-3.2,8,1,9625.3
2026-07-06T19:08:26Z,,,,,,9617.0
2026-07-06T19:08:26Z,,,,,,9606.8
2026-07-06T19:08:26Z,,,,,,9602.7
2026-07-06T19:08:26Z,,,,,,9601.2
2026-07-06T19:08:26Z,,,,,,9611.5
2026-07-06T19:08:27Z,,,,,,9612.6
2026-07-06T19:08:27Z,,,,,,9592.5
2026-07-06T19:08:27Z,,,,,,9601.2
2026-07-06T19:08:27Z,,,,,,9624.1
2026-07-06T19:08:27Z,51.556133,-0.070438,-4.3,8,1,9623.4
2026-07-06T19:08:27Z,,,,,,9619.9
2026-07-06T19:08:27Z,,,,,,9628.8
2026-07-06T19:08:27Z,,,,,,9644.9
2026-07-06T19:08:27Z,,,,,,9662.4
2026-07-06T19:08:27Z,,,,,,9678.4
2026-07-06T19:08:27Z,,,,,,9691.1
2026-07-06T19:08:28Z,,,,,,9699.5
2026-07-06T19:08:28Z,,,,,,9704.0
2026-07-06T19:08:28Z,,,,,,9704.9
2026-07-06T19:08:28Z,51.556126,-0.070413,-5.0,8,1,9702.5
2026-07-06T19:08:28Z,,,,,,9698.9
2026-07-06T19:08:28Z,,,,,,9694.4
2026-07-06T19:08:28Z,,,,,,9686.1
2026-07-06T19:08:28Z,,,,,,9674.8
2026-07-06T19:08:28Z,,,,,,9662.2
2026-07-06T19:08:29Z,,,,,,9648.7
2026-07-06T19:08:29Z,,,,,,9635.4
2026-07-06T19:08:29Z,,,,,,9623.1
2026-07-06T19:08:29Z,,,,,,9611.4
2026-07-06T19:08:29Z,51.556126,-0.070395,-5.7,8,1,9598.9
2026-07-06T19:08:29Z,,,,,,9587.0
2026-07-06T19:08:29Z,,,,,,9578.5
2026-07-06T19:08:29Z,,,,,,9572.5
2026-07-06T19:08:29Z,,,,,,9568.3
2026-07-06T19:08:29Z,,,,,,9563.0
2026-07-06T19:08:30Z,,,,,,9554.9
2026-07-06T19:08:30Z,,,,,,9547.3
2026-07-06T19:08:30Z,,,,,,9539.8
2026-07-06T19:08:30Z,,,,,,9532.4
2026-07-06T19:08:30Z,51.556122,-0.070378,-6.4,8,1,9526.6
2026-07-06T19:08:30Z,,,,,,9517.7
2026-07-06T19:08:30Z,,,,,,9506.6
2026-07-06T19:08:30Z,,,,,,9496.9
2026-07-06T19:08:30Z,,,,,,9488.9
2026-07-06T19:08:30Z,,,,,,9483.4
2026-07-06T19:08:30Z,,,,,,9480.9
