timestamp,lat,lon,alt,hdop,vdop,wdop,sats,fix,fix_type,speed_kts,course_deg,gsr_raw
2026-07-07T15:40:29Z,,,,,,,,,,,,3510.1
2026-07-07T15:40:29Z,,,,,,,,,,,,3513.4
2026-07-07T15:40:29Z,51.556194,-0.071058,53.5,2.5,2.0,99.9,6,1,3,3.06,96.2,3520.7
2026-07-07T15:40:29Z,,,,,,,,,,,,3528.9
2026-07-07T15:40:29Z,,,,,,,,,,,,3536.0
2026-07-07T15:40:29Z,,,,,,,,,,,,3542.9
2026-07-07T15:40:29Z,,,,,,,,,,,,3547.8
2026-07-07T15:40:29Z,51.556187,-0.071038,53.9,2.5,2.0,99.9,6,1,3,2.71,92.0,3550.7
2026-07-07T15:40:29Z,,,,,,,,,,,,3551.9
2026-07-07T15:40:30Z,,,,,,,,,,,,3549.5
2026-07-07T15:40:30Z,,,,,,,,,,,,3544.5
2026-07-07T15:40:30Z,,,,,,,,,,,,3538.8
2026-07-07T15:40:30Z,51.556183,-0.071028,54.4,2.5,2.0,99.9,6,1,3,2.69,92.4,3532.5
2026-07-07T15:40:30Z,,,,,,,,,,,,3524.4
2026-07-07T15:40:30Z,,,,,,,,,,,,3515.1
2026-07-07T15:40:30Z,,,,,,,,,,,,3503.8
2026-07-07T15:40:30Z,,,,,,,,,,,,3490.3
2026-07-07T15:40:30Z,51.556183,-0.071017,54.8,2.5,2.0,99.9,6,1,3,2.67,93.6,3478.2
2026-07-07T15:40:30Z,,,,,,,,,,,,3468.1
2026-07-07T15:40:31Z,,,,,,,,,,,,3458.5
2026-07-07T15:40:31Z,,,,,,,,,,,,3449.5
2026-07-07T15:40:31Z,,,,,,,,,,,,3440.2
2026-07-07T15:40:31Z,51.556179,-0.071007,55.2,2.5,2.0,99.9,6,1,3,2.63,91.7,3428.4
2026-07-07T15:40:31Z,,,,,,,,,,,,3417.9
2026-07-07T15:40:31Z,,,,,,,,,,,,3409.7
2026-07-07T15:40:31Z,,,,,,,,,,,,3400.9
2026-07-07T15:40:31Z,,,,,,,,,,,,3390.7
2026-07-07T15:40:31Z,51.556175,-0.071000,55.7,2.5,2.0,99.9,6,1,3,2.24,102.0,3380.6
2026-07-07T15:40:31Z,,,,,,,,,,,,3370.9
2026-07-07T15:40:32Z,,,,,,,,,,,,3362.5
2026-07-07T15:40:32Z,,,,,,,,,,,,3352.3
2026-07-07T15:40:32Z,,,,,,,,,,,,3343.0
2026-07-07T15:40:32Z,51.556171,-0.070990,56.1,2.5,2.0,99.9,6,1,3,2.25,98.6,3334.8
2026-07-07T15:40:32Z,,,,,,,,,,,,3327.1
2026-07-07T15:40:32Z,,,,,,,,,,,,3320.7
2026-07-07T15:40:32Z,,,,,,,,,,,,3318.5
2026-07-07T15:40:32Z,,,,,,,,,,,,3323.5
2026-07-07T15:40:32Z,51.556171,-0.070981,57.0,2.5,2.0,99.9,6,1,3,2.31,99.7,3336.8
2026-07-07T15:40:32Z,,,,,,,,,,,,3359.4
2026-07-07T15:40:33Z,,,,,,,,,,,,3385.6
2026-07-07T15:40:33Z,,,,,,,,,,,,3416.4
2026-07-07T15:40:33Z,,,,,,,,,,,,3445.2
2026-07-07T15:40:33Z,51.556168,-0.070970,57.6,2.5,2.0,99.9,6,1,3,2.55,106.2,3474.3
2026-07-07T15:40:33Z,,,,,,,,,,,,3499.6
2026-07-07T15:40:33Z,,,,,,,,,,,,3518.9
2026-07-07T15:40:33Z,,,,,,,,,,,,3533.5
2026-07-07T15:40:33Z,,,,,,,,,,,,3543.1
2026-07-07T15:40:33Z,51.556164,-0.070962,58.0,2.5,2.0,99.9,6,1,3,2.00,98.5,3549.5
2026-07-07T15:40:33Z,,,,,,,,,,,,3555.1
2026-07-07T15:40:34Z,,,,,,,,,,,,3557.3
2026-07-07T15:40:34Z,,,,,,,,,,,,3557.2
2026-07-07T15:40:34Z,,,,,,,,,,,,3553.3
2026-07-07T15:40:34Z,51.556156,-0.070945,58.4,2.5,2.0,99.9,6,1,3,2.17,99.7,3544.1
2026-07-07T15:40:34Z,,,,,,,,,,,,3536.9
2026-07-07T15:40:34Z,,,,,,,,,,,,3529.5
2026-07-07T15:40:34Z,,,,,,,,,,,,3517.5
2026-07-07T15:40:34Z,,,,,,,,,,,,3504.9
2026-07-07T15:40:34Z,51.556152,-0.070937,58.8,2.5,2.0,99.9,6,1,3,2.20,96.4,3492.9
2026-07-07T15:40:34Z,,,,,,,,,,,,3482.0
2026-07-07T15:40:35Z,,,,,,,,,,,,3471.2
2026-07-07T15:40:35Z,,,,,,,,,,,,3456.4
2026-07-07T15:40:35Z,,,,,,,,,,,,3444.4
2026-07-07T15:40:35Z,51.556152,-0.070928,59.4,2.5,2.0,99.9,6,1,3,2.20,91.9,3440.1
2026-07-07T15:40:35Z,,,,,,,,,,,,3444.6
2026-07-07T15:40:35Z,,,,,,,,,,,,3454.0
2026-07-07T15:40:35Z,,,,,,,,,,,,3467.1
2026-07-07T15:40:35Z,,,,,,,,,,,,3481.7
2026-07-07T15:40:35Z,51.556149,-0.070918,59.9,2.5,2.0,99.9,6,1,3,2.16,99.9,3498.7
2026-07-07T15:40:35Z,,,,,,,,,,,,3516.2
2026-07-07T15:40:36Z,,,,,,,,,,,,3528.4
2026-07-07T15:40:36Z,,,,,,,,,,,,3537.7
2026-07-07T15:40:36Z,,,,,,,,,,,,3544.3
2026-07-07T15:40:36Z,51.556145,-0.070909,60.3,2.5,2.0,99.9,6,1,3,2.38,101.2,3550.3
2026-07-07T15:40:36Z,,,,,,,,,,,,3554.2
2026-07-07T15:40:36Z,,,,,,,,,,,,3553.3
2026-07-07T15:40:36Z,,,,,,,,,,,,3548.1
2026-07-07T15:40:36Z,,,,,,,,,,,,3541.9
2026-07-07T15:40:36Z,51.556141,-0.070899,60.6,2.5,2.0,99.9,6,1,3,2.42,102.1,3535.4
2026-07-07T15:40:36Z,,,,,,,,,,,,3528.6
2026-07-07T15:40:37Z,,,,,,,,,,,,3521.2
2026-07-07T15:40:37Z,,,,,,,,,,,,3511.8
2026-07-07T15:40:37Z,,,,,,,,,,,,3502.2
2026-07-07T15:40:37Z,51.556141,-0.070891,60.9,2.5,2.0,99.9,6,1,3,2.46,99.5,3494.3
2026-07-07T15:40:37Z,,,,,,,,,,,,3490.1
2026-07-07T15:40:37Z,,,,,,,,,,,,3487.4
2026-07-07T15:40:37Z,,,,,,,,,,,,3486.3
2026-07-07T15:40:37Z,,,,,,,,,,,,3487.5
2026-07-07T15:40:37Z,51.556141,-0.070884,60.9,2.5,2.0,99.9,6,1,3,2.00,102.3,3488.7
2026-07-07T15:40:37Z,,,,,,,,,,,,3491.3
2026-07-07T15:40:38Z,,,,,,,,,,,,3495.6
2026-07-07T15:40:38Z,,,,,,,,,,,,3500.0
2026-07-07T15:40:38Z,,,,,,,,,,,,3506.0
2026-07-07T15:40:38Z,51.556141,-0.070877,61.3,2.5,2.0,99.9,6,1,3,2.45,103.1,3513.5
2026-07-07T15:40:38Z,,,,,,,,,,,,3517.7
2026-07-07T15:40:38Z,,,,,,,,,,,,3520.1
2026-07-07T15:40:38Z,,,,,,,,,,,,3521.4
2026-07-07T15:40:38Z,,,,,,,,,,,,3522.7
2026-07-07T15:40:38Z,51.556137,-0.070868,61.5,2.5,2.0,99.9,6,1,3,2.30,100.9,3523.7
2026-07-07T15:40:38Z,,,,,,,,,,,,3524.8
2026-07-07T15:40:39Z,,,,,,,,,,,,3525.9
2026-07-07T15:40:39Z,,,,,,,,,,,,3528.0
2026-07-07T15:40:39Z,,,,,,,,,,,,3533.2
2026-07-07T15:40:39Z,51.556133,-0.070856,61.7,2.5,2.0,99.9,6,1,3,2.64,104.6,3541.5
2026-07-07T15:40:39Z,,,,,,,,,,,,3551.9
2026-07-07T15:40:39Z,,,,,,,,,,,,3563.2
2026-07-07T15:40:39Z,,,,,,,,,,,,3574.3
2026-07-07T15:40:39Z,,,,,,,,,,,,3586.9
2026-07-07T15:40:39Z,51.556133,-0.070845,61.8,2.5,2.0,99.9,6,1,3,2.58,105.5,3601.1
2026-07-07T15:40:39Z,,,,,,,,,,,,3614.3
2026-07-07T15:40:40Z,,,,,,,,,,,,3623.7
2026-07-07T15:40:40Z,,,,,,,,,,,,3631.2
2026-07-07T15:40:40Z,,,,,,,,,,,,3637.1
2026-07-07T15:40:40Z,51.556129,-0.070834,62.1,2.5,2.0,99.9,6,1,3,2.72,109.9,3641.9
2026-07-07T15:40:40Z,,,,,,,,,,,,3647.6
2026-07-07T15:40:40Z,,,,,,,,,,,,3653.2
2026-07-07T15:40:40Z,,,,,,,,,,,,3655.0
2026-07-07T15:40:40Z,,,,,,,,,,,,3655.0
2026-07-07T15:40:40Z,51.556126,-0.070824,62.3,1.5,1.8,99.9,7,1,3,2.81,123.2,3653.9
2026-07-07T15:40:40Z,,,,,,,,,,,,3651.7
2026-07-07T15:40:41Z,,,,,,,,,,,,3649.2
2026-07-07T15:40:41Z,,,,,,,,,,,,3645.3
2026-07-07T15:40:41Z,,,,,,,,,,,,3641.0
2026-07-07T15:40:41Z,51.556122,-0.070814,62.4,1.5,1.8,99.9,7,1,3,2.97,125.8,3636.4
2026-07-07T15:40:41Z,,,,,,,,,,,,3628.7
2026-07-07T15:40:41Z,,,,,,,,,,,,3618.2
2026-07-07T15:40:41Z,,,,,,,,,,,,3609.6
2026-07-07T15:40:41Z,,,,,,,,,,,,3603.9
2026-07-07T15:40:41Z,51.556122,-0.070813,62.2,1.4,1.8,99.9,7,1,3,0.00,125.8,3599.8
2026-07-07T15:40:41Z,,,,,,,,,,,,3594.0
2026-07-07T15:40:42Z,,,,,,,,,,,,3585.0
2026-07-07T15:40:42Z,,,,,,,,,,,,3572.5
2026-07-07T15:40:42Z,,,,,,,,,,,,3562.2
2026-07-07T15:40:42Z,51.556122,-0.070811,62.1,1.4,1.8,99.9,7,1,3,0.00,125.8,3552.3
2026-07-07T15:40:42Z,,,,,,,,,,,,3541.4
2026-07-07T15:40:42Z,,,,,,,,,,,,3529.5
2026-07-07T15:40:42Z,,,,,,,,,,,,3517.2
2026-07-07T15:40:42Z,,,,,,,,,,,,3505.3
2026-07-07T15:40:42Z,51.556122,-0.070809,62.0,1.4,1.8,99.9,7,1,3,0.00,125.8,3493.0
2026-07-07T15:40:42Z,,,,,,,,,,,,3482.4
2026-07-07T15:40:43Z,,,,,,,,,,,,3474.7
2026-07-07T15:40:43Z,,,,,,,,,,,,3466.2
2026-07-07T15:40:43Z,,,,,,,,,,,,3460.1
2026-07-07T15:40:43Z,51.556118,-0.070808,62.0,1.4,1.8,99.9,7,1,3,0.00,125.8,3456.7
2026-07-07T15:40:43Z,,,,,,,,,,,,3457.2
2026-07-07T15:40:43Z,,,,,,,,,,,,3460.9
2026-07-07T15:40:43Z,,,,,,,,,,,,3467.3
2026-07-07T15:40:43Z,,,,,,,,,,,,3477.1
2026-07-07T15:40:43Z,51.556118,-0.070800,62.0,1.4,1.8,99.9,7,1,3,2.01,132.7,3488.4
2026-07-07T15:40:43Z,,,,,,,,,,,,3499.2
2026-07-07T15:40:44Z,,,,,,,,,,,,3509.3
2026-07-07T15:40:44Z,,,,,,,,,,,,3519.4
2026-07-07T15:40:44Z,,,,,,,,,,,,3527.9
2026-07-07T15:40:44Z,51.556110,-0.070785,62.0,1.4,1.8,99.9,7,1,3,3.47,121.8,3534.1
2026-07-07T15:40:44Z,,,,,,,,,,,,3536.9
2026-07-07T15:40:44Z,,,,,,,,,,,,3535.8
2026-07-07T15:40:44Z,,,,,,,,,,,,3534.1
2026-07-07T15:40:44Z,,,,,,,,,,,,3531.6
2026-07-07T15:40:44Z,51.556107,-0.070774,62.3,1.4,1.8,99.9,7,1,3,3.28,121.8,3526.0
2026-07-07T15:40:44Z,,,,,,,,,,,,3518.6
2026-07-07T15:40:45Z,,,,,,,,,,,,3509.9
2026-07-07T15:40:45Z,,,,,,,,,,,,3498.8
2026-07-07T15:40:45Z,,,,,,,,,,,,3492.0
2026-07-07T15:40:45Z,51.556103,-0.070761,62.3,1.4,1.8,99.9,7,1,3,3.31,125.4,3491.2
2026-07-07T15:40:45Z,,,,,,,,,,,,3497.3
2026-07-07T15:40:45Z,,,,,,,,,,,,3507.9
2026-07-07T15:40:45Z,,,,,,,,,,,,3524.1
2026-07-07T15:40:45Z,,,,,,,,,,,,3549.7
2026-07-07T15:40:45Z,51.556099,-0.070748,62.4,1.4,1.8,99.9,7,1,3,3.33,123.6,3581.8
2026-07-07T15:40:45Z,,,,,,,,,,,,3614.4
2026-07-07T15:40:46Z,,,,,,,,,,,,3642.2
2026-07-07T15:40:46Z,,,,,,,,,,,,3669.7
2026-07-07T15:40:46Z,,,,,,,,,,,,3692.7
2026-07-07T15:40:46Z,51.556091,-0.070735,62.4,1.4,1.8,99.9,7,1,3,3.36,120.0,3716.2
2026-07-07T15:40:46Z,,,,,,,,,,,,3736.5
2026-07-07T15:40:46Z,,,,,,,,,,,,3752.4
2026-07-07T15:40:46Z,,,,,,,,,,,,3762.3
2026-07-07T15:40:46Z,,,,,,,,,,,,3767.8
2026-07-07T15:40:46Z,51.556091,-0.070721,62.2,1.4,1.8,99.9,7,1,3,3.54,116.1,3773.2
2026-07-07T15:40:46Z,,,,,,,,,,,,3777.8
2026-07-07T15:40:47Z,,,,,,,,,,,,3779.6
2026-07-07T15:40:47Z,,,,,,,,,,,,3779.1
2026-07-07T15:40:47Z,,,,,,,,,,,,3778.0
2026-07-07T15:40:47Z,51.556087,-0.070706,62.1,1.4,1.8,99.9,7,1,3,3.58,114.9,3774.8
2026-07-07T15:40:47Z,,,,,,,,,,,,3769.3
2026-07-07T15:40:47Z,,,,,,,,,,,,3764.6
2026-07-07T15:40:47Z,,,,,,,,,,,,3759.9
2026-07-07T15:40:47Z,,,,,,,,,,,,3758.1
2026-07-07T15:40:47Z,51.556084,-0.070692,61.6,1.4,1.8,99.9,7,1,3,3.24,111.2,3761.3
2026-07-07T15:40:47Z,,,,,,,,,,,,3764.5
2026-07-07T15:40:48Z,,,,,,,,,,,,3770.2
2026-07-07T15:40:48Z,,,,,,,,,,,,3785.3
2026-07-07T15:40:48Z,,,,,,,,,,,,3807.1
2026-07-07T15:40:48Z,51.556080,-0.070678,61.5,1.4,1.8,99.9,7,1,3,3.58,109.8,3832.7
2026-07-07T15:40:48Z,,,,,,,,,,,,3856.1
2026-07-07T15:40:48Z,,,,,,,,,,,,3874.7
2026-07-07T15:40:48Z,,,,,,,,,,,,3893.3
2026-07-07T15:40:48Z,,,,,,,,,,,,3915.6
2026-07-07T15:40:48Z,51.556076,-0.070664,61.6,1.4,1.8,99.9,7,1,3,3.38,111.0,3935.8
2026-07-07T15:40:48Z,,,,,,,,,,,,3951.2
2026-07-07T15:40:49Z,,,,,,,,,,,,3961.6
2026-07-07T15:40:49Z,,,,,,,,,,,,3969.8
2026-07-07T15:40:49Z,,,,,,,,,,,,3976.2
2026-07-07T15:40:49Z,51.556072,-0.070651,61.5,1.4,1.8,99.9,7,1,3,3.52,112.4,3982.5
2026-07-07T15:40:49Z,,,,,,,,,,,,3988.9
2026-07-07T15:40:49Z,,,,,,,,,,,,3994.4
2026-07-07T15:40:49Z,,,,,,,,,,,,3999.2
2026-07-07T15:40:49Z,,,,,,,,,,,,4005.6
2026-07-07T15:40:49Z,51.556068,-0.070641,60.9,1.4,1.8,99.9,7,1,3,3.13,121.9,4014.1
2026-07-07T15:40:49Z,,,,,,,,,,,,4020.2
2026-07-07T15:40:50Z,,,,,,,,,,,,4025.5
2026-07-07T15:40:50Z,,,,,,,,,,,,4032.5
2026-07-07T15:40:50Z,,,,,,,,,,,,4034.4
2026-07-07T15:40:50Z,51.556065,-0.070630,60.8,1.4,1.8,99.9,7,1,3,3.18,122.3,4032.5
2026-07-07T15:40:50Z,,,,,,,,,,,,4031.5
2026-07-07T15:40:50Z,,,,,,,,,,,,4029.6
2026-07-07T15:40:50Z,,,,,,,,,,,,4027.9
2026-07-07T15:40:50Z,,,,,,,,,,,,4023.6
2026-07-07T15:40:50Z,51.556061,-0.070618,60.8,1.4,1.8,99.9,7,1,3,3.39,118.1,4016.3
2026-07-07T15:40:50Z,,,,,,,,,,,,4010.9
2026-07-07T15:40:51Z,,,,,,,,,,,,4008.0
2026-07-07T15:40:51Z,,,,,,,,,,,,4005.3
2026-07-07T15:40:51Z,,,,,,,,,,,,4000.2
2026-07-07T15:40:51Z,51.556057,-0.070606,60.8,1.4,1.8,99.9,7,1,3,3.56,114.9,3989.7
2026-07-07T15:40:51Z,,,,,,,,,,,,3974.8
2026-07-07T15:40:51Z,,,,,,,,,,,,3962.5
2026-07-07T15:40:51Z,,,,,,,,,,,,3953.3
2026-07-07T15:40:51Z,,,,,,,,,,,,3943.5
2026-07-07T15:40:51Z,51.556053,-0.070592,60.8,1.4,1.8,99.9,7,1,3,3.49,115.3,3934.1
2026-07-07T15:40:51Z,,,,,,,,,,,,3923.1
2026-07-07T15:40:52Z,,,,,,,,,,,,3913.7
2026-07-07T15:40:52Z,,,,,,,,,,,,3907.6
2026-07-07T15:40:52Z,,,,,,,,,,,,3902.8
